household_id,household_weight,household_size,number_of_vehicles,number_of_bikes,departement_id,income_class,consumption_units,commune_id,zone_fine_id
522,121.0,1,1,0,59,0,1.0,59350,00105015
524,113.9839,1,0,0,59,0,1.0,59350,00105015
525,113.9839,1,1,0,59,0,1.0,59350,00105015
526,115.1046,2,1,1,59,0,1.5,59350,00105015
527,115.1046,2,1,0,59,0,1.5,59350,00105015
528,113.9839,1,0,0,59,0,1.0,59350,00105016
529,113.9839,1,1,0,59,0,1.0,59350,00105016
530,113.9839,1,0,1,59,0,1.0,59350,00105016
531,45.500409999999995,3,3,1,59,0,2.0,59350,00105016
532,113.9839,1,0,0,59,0,1.0,59350,00105016
534,113.9839,1,0,0,59,0,1.0,59350,00105016
535,121.0,1,0,1,59,0,1.0,59350,00105016
536,121.0,1,0,0,59,0,1.0,59350,00105016
538,113.9839,1,1,0,59,0,1.0,59350,00105016
539,113.9839,1,0,0,59,0,1.0,59350,00105016
540,113.9839,1,0,0,59,0,1.0,59350,00105016
541,113.9839,1,0,0,59,0,1.0,59350,00105016
542,116.0719,1,0,0,59,0,1.0,59350,00106003
543,116.0719,1,0,0,59,0,1.0,59350,00106003
544,107.7394,2,0,1,59,0,1.5,59350,00106003
545,140.9031,3,2,4,59,0,1.8,59350,00106003
546,116.0719,1,0,0,59,0,1.0,59350,00106003
547,116.0719,1,0,1,59,0,1.0,59350,00106003
548,116.0719,1,0,0,59,0,1.0,59350,00106003
549,116.0719,1,0,0,59,0,1.0,59350,00106003
550,107.7394,2,1,1,59,0,1.5,59350,00106003
551,116.0719,1,1,0,59,0,1.0,59350,00106003
552,116.0719,1,0,0,59,0,1.0,59350,00106003
553,116.0719,1,0,0,59,0,1.0,59350,00106003
554,116.0719,1,0,0,59,0,1.0,59350,00106003
555,116.0719,1,0,0,59,0,1.0,59350,00106003
556,116.0719,1,1,0,59,0,1.0,59350,00106003
557,107.7394,2,2,0,59,0,1.5,59350,00106003
558,116.0719,1,0,0,59,0,1.0,59350,00106003
559,116.0719,1,0,0,59,0,1.0,59350,00106003
560,107.7394,2,0,0,59,0,1.5,59350,00106003
561,116.0719,1,0,0,59,0,1.0,59350,00106003
562,107.7394,2,1,0,59,0,1.5,59350,00106003
563,107.7394,2,1,0,59,0,1.5,59350,00106003
564,116.0719,1,0,1,59,0,1.0,59350,00106003
565,140.9031,3,0,0,59,0,2.0,59350,00106003
566,116.0719,1,1,0,59,0,1.0,59350,00106003
567,140.9031,3,3,6,59,0,2.0,59350,00106003
568,107.7394,2,0,0,59,0,1.5,59350,00106003
569,116.0719,1,1,1,59,0,1.0,59350,00106003
570,116.0719,1,0,0,59,0,1.0,59350,00106003
571,116.0719,1,1,0,59,0,1.0,59350,00106003
572,107.7394,2,1,0,59,0,1.5,59350,00106003
573,116.0719,1,0,0,59,0,1.0,59350,00106003
574,116.0719,1,0,0,59,0,1.0,59350,00106003
575,116.0719,1,1,0,59,0,1.0,59350,00106003
576,107.7394,2,0,1,59,0,1.5,59350,00106003
577,116.0719,1,1,0,59,0,1.0,59350,00106003
578,116.0719,1,0,0,59,0,1.0,59350,00106004
580,116.0719,1,0,0,59,0,1.0,59350,00106006
581,116.0719,1,0,0,59,0,1.0,59350,00106006
582,116.0719,1,0,0,59,0,1.0,59350,00106006
583,116.0719,1,0,0,59,0,1.0,59350,00106006
584,116.0719,1,0,0,59,0,1.0,59350,00106006
585,116.0719,1,0,0,59,0,1.0,59350,00106007
586,116.0719,1,1,0,59,0,1.0,59350,00106007
587,116.0719,1,0,0,59,0,1.0,59350,00106007
588,94.87368000000001,4,2,3,59,0,2.5,59350,00106007
589,94.87368000000001,7,2,0,59,0,3.0,59350,00106007
590,116.0719,1,1,0,59,0,1.0,59350,00106007
591,107.7394,2,1,1,59,0,1.3,59350,00106007
592,107.7394,2,0,0,59,0,1.5,59350,00106007
593,107.7394,2,1,0,59,0,1.5,59350,00106007
595,94.87368000000001,4,2,2,59,0,2.1,59350,00106009
596,116.0719,1,0,1,59,0,1.0,59350,00106009
597,140.9031,3,0,0,59,0,1.8,59350,00106009
598,107.7394,2,1,0,59,0,1.5,59350,00106009
599,107.7394,2,2,0,59,0,1.5,59350,00106009
600,140.9031,3,0,0,59,0,2.0,59350,00106009
601,116.0719,1,1,0,59,0,1.0,59350,00106010
602,116.0719,1,1,0,59,0,1.0,59350,00106010
603,116.0719,1,2,1,59,0,1.0,59350,00106010
604,116.0719,1,0,0,59,0,1.0,59350,00106010
605,116.0719,1,0,0,59,0,1.0,59350,00106010
606,116.0719,1,1,0,59,0,1.0,59350,00106010
607,107.7394,2,3,2,59,0,1.5,59350,00106010
608,116.0719,1,1,1,59,0,1.0,59350,00106010
609,107.7394,2,1,0,59,0,1.5,59350,00106011
610,107.7394,2,1,0,59,0,1.5,59350,00106011
611,116.0719,1,1,2,59,0,1.0,59350,00106011
612,116.0719,1,0,0,59,0,1.0,59350,00106011
613,116.0719,1,1,0,59,0,1.0,59350,00106011
614,107.7394,2,2,0,59,0,1.5,59350,00106011
615,66.79166,1,0,0,59,0,1.0,59350,00106011
616,66.79166,1,0,0,59,0,1.0,59350,00106011
617,66.79166,1,0,0,59,0,1.0,59350,00106011
618,107.7394,2,1,0,59,0,1.5,59350,00106011
619,116.0719,1,1,1,59,0,1.0,59350,00106011
620,107.7394,2,2,0,59,0,1.5,59350,00106011
621,140.9031,3,1,0,59,0,1.8,59350,00106011
622,107.7394,2,1,2,59,0,1.5,59350,00106011
623,116.0719,1,0,0,59,0,1.0,59350,00106011
624,107.7394,2,1,2,59,0,1.5,59350,00106011
625,116.0719,1,1,0,59,0,1.0,59350,00106012
626,107.7394,2,1,2,59,0,1.5,59350,00106013
627,116.0719,1,0,0,59,0,1.0,59350,00106013
628,116.0719,1,1,0,59,0,1.0,59350,00106013
629,94.87368000000001,6,2,6,59,0,2.7,59350,00106013
630,94.87368000000001,5,2,4,59,0,2.6,59350,00106013
631,116.0719,1,0,0,59,0,1.0,59350,00106013
633,116.0719,1,0,0,59,0,1.0,59350,00106014
634,107.7394,2,1,0,59,0,1.5,59350,00106015
635,107.7394,2,1,0,59,0,1.5,59350,00106015
636,116.0719,1,0,0,59,0,1.0,59350,00106015
637,116.0719,1,0,0,59,0,1.0,59350,00106015
639,116.0719,1,0,0,59,0,1.0,59350,00106015
640,107.7394,2,1,0,59,0,1.5,59350,00106016
641,116.0719,1,0,0,59,0,1.0,59350,00106017
642,116.0719,1,0,0,59,0,1.0,59350,00106017
643,107.7394,2,1,1,59,0,1.5,59350,00106017
644,94.87368000000001,5,2,4,59,0,2.4,59350,00106017
645,99.51997,2,1,0,59,0,1.5,59350,00107001
646,125.8772,1,1,0,59,0,1.0,59350,00107001
647,99.51997,2,1,0,59,0,1.5,59350,00107001
648,125.8772,1,1,0,59,0,1.0,59350,00107001
649,125.8772,1,0,0,59,0,1.0,59350,00107001
650,99.51997,2,1,0,59,0,1.5,59350,00107001
651,125.8772,1,1,0,59,0,1.0,59350,00107001
652,125.8772,1,1,0,59,0,1.0,59350,00107001
653,125.8772,1,1,0,59,0,1.0,59350,00107001
654,125.8772,1,1,0,59,0,1.0,59350,00107001
655,125.8772,1,0,0,59,0,1.0,59350,00107001
656,99.51997,2,1,3,59,0,1.5,59350,00107001
657,125.8772,1,0,0,59,0,1.0,59350,00107001
659,71.25347,3,2,3,59,0,1.8,59350,00107002
660,71.25347,3,2,3,59,0,2.0,59350,00107002
661,125.8772,1,1,0,59,0,1.0,59350,00107002
662,71.25347,3,2,0,59,0,1.8,59350,00107002
663,71.25347,3,1,3,59,0,1.6,59350,00107002
664,99.51997,2,2,0,59,0,1.5,59350,00107002
665,99.51997,2,3,1,59,0,1.5,59350,00107002
666,99.51997,2,1,2,59,0,1.5,59350,00107003
667,99.51997,2,2,2,59,0,1.5,59350,00107003
668,99.51997,2,2,0,59,0,1.5,59350,00107003
669,99.51997,2,1,0,59,0,1.5,59350,00107003
670,99.51997,2,1,1,59,0,1.5,59350,00107003
671,125.8772,1,0,0,59,0,1.0,59350,00107003
672,99.51997,2,0,1,59,0,1.3,59350,00107003
673,71.25347,3,2,3,59,0,2.0,59350,00107003
674,71.25347,3,1,0,59,0,1.8,59350,00107003
675,196.2219,4,0,0,59,0,1.9,59350,00107003
676,125.8772,1,1,0,59,0,1.0,59350,00107004
677,99.51997,2,0,0,59,0,1.3,59350,00107006
678,125.8772,1,0,1,59,0,1.0,59350,00107006
679,99.51997,2,1,0,59,0,1.5,59350,00107006
680,125.8772,1,1,0,59,0,1.0,59350,00107006
682,99.51997,2,1,0,59,0,1.5,59350,00107006
683,125.8772,1,1,0,59,0,1.0,59350,00107006
684,196.2219,4,1,0,59,0,2.5,59350,00107006
685,125.8772,1,0,0,59,0,1.0,59350,00107006
686,99.51997,2,1,0,59,0,1.5,59350,00107006
687,99.51997,2,4,0,59,0,1.5,59350,00107006
688,71.25347,3,2,0,59,0,2.0,59350,00107006
689,99.51997,2,1,1,59,0,1.5,59350,00107007
691,196.2219,4,3,3,59,0,2.1,59350,00107007
692,125.8772,1,1,0,59,0,1.0,59350,00107008
693,99.51997,2,0,1,59,0,1.5,59350,00107009
694,125.8772,1,1,1,59,0,1.0,59350,00107009
695,125.8772,1,0,0,59,0,1.0,59350,00107009
696,125.8772,1,0,0,59,0,1.0,59350,00107009
697,125.8772,1,1,0,59,0,1.0,59350,00107009
698,125.8772,1,0,0,59,0,1.0,59350,00107009
699,196.2219,4,2,3,59,0,2.3,59350,00107009
700,99.51997,2,2,0,59,0,1.5,59350,00107009
701,125.8772,1,1,0,59,0,1.0,59350,00107009
702,71.25347,3,2,3,59,0,2.0,59350,00107010
703,125.8772,1,0,0,59,0,1.0,59350,00107010
704,99.51997,2,1,1,59,0,1.3,59350,00107010
705,99.51997,2,1,0,59,0,1.5,59350,00107010
706,71.25347,3,0,0,59,0,2.0,59350,00107010
707,71.25347,3,2,6,59,0,1.8,59350,00107010
708,125.8772,1,1,1,59,0,1.0,59350,00107010
709,99.51997,2,1,0,59,0,1.5,59350,00107010
710,71.25347,3,2,1,59,0,1.8,59350,00107010
711,125.8772,1,3,1,59,0,1.0,59350,00107010
712,99.51997,2,1,0,59,0,1.5,59350,00107010
713,99.51997,2,3,0,59,0,1.5,59350,00107011
714,71.25347,3,2,0,59,0,1.8,59350,00107011
715,125.8772,1,0,0,59,0,1.0,59350,00107011
716,99.51997,2,2,1,59,0,1.5,59350,00107011
717,125.8772,1,0,0,59,0,1.0,59350,00107011
718,71.25347,3,1,3,59,0,1.6,59350,00107011
719,99.51997,2,1,0,59,0,1.5,59350,00107011
720,125.8772,1,1,1,59,0,1.0,59350,00107011
721,196.2219,4,0,0,59,0,2.3,59350,00107011
722,125.8772,1,0,0,59,0,1.0,59350,00107011
723,125.8772,1,0,0,59,0,1.0,59350,00107011
724,125.8772,1,1,1,59,0,1.0,59350,00107011
725,71.25347,3,1,0,59,0,2.0,59350,00107012
726,71.25347,3,1,1,59,0,2.0,59350,00107012
727,125.8772,1,1,0,59,0,1.0,59350,00107012
728,196.2219,8,2,3,59,0,4.1,59350,00107012
730,99.51997,2,1,0,59,0,1.5,59350,00107012
731,99.51997,2,0,0,59,0,1.5,59350,00107013
732,125.8772,1,0,0,59,0,1.0,59350,00107013
733,71.25347,3,1,2,59,0,2.0,59350,00107013
734,99.51997,2,1,0,59,0,1.5,59350,00107802
735,109.0795,1,0,0,59,0,1.0,59350,00108001
736,104.8888,2,2,0,59,0,1.5,59350,00108001
737,109.0795,1,1,1,59,0,1.0,59350,00108001
738,109.0795,1,0,3,59,0,1.0,59350,00108001
739,104.8888,2,1,0,59,0,1.5,59350,00108001
740,109.0795,1,1,0,59,0,1.0,59350,00108001
741,80.38190999999999,3,1,1,59,0,2.0,59350,00108001
742,104.8888,2,0,0,59,0,1.5,59350,00108002
743,87.38266999999999,4,0,0,59,0,2.5,59350,00108002
744,48.0,1,0,0,59,0,1.0,59350,00108003
745,48.0,1,0,0,59,0,1.0,59350,00108003
747,104.8888,2,1,2,59,0,1.5,59350,00108003
748,80.38190999999999,3,1,1,59,0,1.8,59350,00108003
749,109.0795,1,0,1,59,0,1.0,59350,00108003
750,104.8888,2,2,1,59,0,1.5,59350,00108003
751,109.0795,1,0,0,59,0,1.0,59350,00108003
752,65.4324,7,0,0,59,0,3.2,59350,00108004
753,109.0795,1,0,1,59,0,1.0,59350,00108004
755,109.0795,1,0,0,59,0,1.0,59350,00108004
756,65.4324,5,0,2,59,0,2.4,59350,00108004
757,109.0795,1,0,0,59,0,1.0,59350,00108005
758,104.8888,2,0,0,59,0,1.5,59350,00108005
759,87.38266999999999,4,1,1,59,0,2.1,59350,00108005
760,109.0795,1,1,0,59,0,1.0,59350,00108005
762,109.0795,1,0,0,59,0,1.0,59350,00108006
763,109.0795,1,1,0,59,0,1.0,59350,00108006
764,109.0795,1,1,0,59,0,1.0,59350,00108006
765,87.38266999999999,4,0,3,59,0,1.9,59350,00108006
766,80.38190999999999,3,1,1,59,0,1.6,59350,00108006
767,80.38190999999999,3,0,0,59,0,2.0,59350,00108008
768,109.0795,1,2,0,59,0,1.0,59350,00108008
769,65.4324,6,2,0,59,0,2.7,59350,00108008
770,109.0795,1,0,0,59,0,1.0,59350,00108008
771,109.0795,1,1,0,59,0,1.0,59350,00108008
772,65.4324,6,2,3,59,0,2.7,59350,00108008
773,109.0795,1,0,0,59,0,1.0,59350,00108008
775,80.38190999999999,3,0,2,59,0,2.0,59350,00108008
776,65.4324,5,1,8,59,0,2.4,59350,00108009
777,87.38266999999999,4,0,3,59,0,2.3,59350,00108009
778,104.8888,2,3,1,59,0,1.5,59350,00108009
779,80.38190999999999,3,0,3,59,0,2.0,59350,00108009
780,109.0795,1,0,0,59,0,1.0,59350,00108009
781,104.8888,2,0,1,59,0,1.3,59350,00108009
782,87.38266999999999,4,0,2,59,0,2.3,59350,00108010
783,65.4324,5,1,4,59,0,2.4,59350,00108010
784,109.0795,1,0,0,59,0,1.0,59350,00108010
785,104.8888,2,1,0,59,0,1.5,59350,00108010
786,109.0795,1,1,1,59,0,1.0,59350,00108010
787,109.0795,1,0,0,59,0,1.0,59350,00108010
788,104.8888,2,0,0,59,0,1.5,59350,00108010
789,104.8888,2,1,0,59,0,1.5,59350,00108010
790,104.8888,2,1,0,59,0,1.5,59350,00108011
791,80.38190999999999,3,1,0,59,0,1.8,59350,00108011
792,87.38266999999999,4,0,0,59,0,2.1,59350,00108011
793,104.8888,2,0,1,59,0,1.5,59350,00108011
794,104.8888,2,1,2,59,0,1.5,59350,00108011
795,104.8888,2,0,0,59,0,1.5,59350,00108011
796,80.38190999999999,3,0,0,59,0,1.6,59350,00108011
797,104.8888,2,1,0,59,0,1.5,59350,00108011
798,80.38190999999999,3,0,0,59,0,1.8,59350,00108011
799,104.8888,2,2,0,59,0,1.5,59350,00108011
800,109.0795,1,1,0,59,0,1.0,59350,00108011
801,109.0795,1,0,0,59,0,1.0,59350,00108011
802,109.0795,1,1,2,59,0,1.0,59350,00108011
803,65.4324,5,2,5,59,0,2.6,59350,00108011
804,109.0795,1,0,1,59,0,1.0,59350,00108013
805,65.4324,7,1,5,59,0,3.0,59350,00108013
806,80.38190999999999,3,1,3,59,0,1.8,59350,00108013
807,87.38266999999999,4,1,0,59,0,2.1,59350,00108013
808,87.38266999999999,4,1,1,59,0,2.3,59350,00108013
809,109.0795,1,1,0,59,0,1.0,59350,00108017
810,104.8888,2,2,0,59,0,1.5,59350,00108017
811,80.38190999999999,3,0,0,59,0,2.0,59350,00108017
812,109.0795,1,1,0,59,0,1.0,59350,00108017
813,109.0795,1,1,0,59,0,1.0,59350,00108017
814,87.38266999999999,4,0,0,59,0,2.1,59350,00108017
815,80.38190999999999,3,1,3,59,0,1.8,59350,00108017
816,104.8888,2,1,0,59,0,1.5,59350,00108017
817,109.0795,1,0,0,59,0,1.0,59350,00108017
818,89.34326999999999,1,1,0,59,0,1.0,59350,00109001
819,89.34326999999999,1,0,0,59,0,1.0,59350,00109001
820,91.23236,2,1,2,59,0,1.5,59350,00109001
821,89.34326999999999,1,0,1,59,0,1.0,59350,00109001
822,89.34326999999999,1,1,0,59,0,1.0,59350,00109001
823,89.34326999999999,1,0,0,59,0,1.0,59350,00109001
824,89.34326999999999,1,1,0,59,0,1.0,59350,00109001
825,96.48207,11,1,8,59,0,4.8,59350,00109001
826,131.7515,3,1,2,59,0,1.8,59350,00109001
827,91.23236,2,0,0,59,0,1.5,59350,00109001
828,133.9575,4,0,1,59,0,2.5,59350,00109001
829,89.34326999999999,1,0,0,59,0,1.0,59350,00109001
830,89.34326999999999,1,1,0,59,0,1.0,59350,00109001
831,91.23236,2,1,0,59,0,1.5,59350,00109001
832,89.34326999999999,1,0,0,59,0,1.0,59350,00109002
833,89.34326999999999,1,1,2,59,0,1.0,59350,00109002
835,89.34326999999999,1,1,0,59,0,1.0,59350,00109002
836,89.34326999999999,1,0,0,59,0,1.0,59350,00109002
837,91.23236,2,0,2,59,0,1.5,59350,00109002
838,89.34326999999999,1,0,0,59,0,1.0,59350,00109002
839,131.7515,3,0,1,59,0,1.6,59350,00109002
840,91.23236,2,0,0,59,0,1.3,59350,00109003
841,89.34326999999999,1,0,0,59,0,1.0,59350,00109003
842,89.34326999999999,1,0,0,59,0,1.0,59350,00109003
843,89.34326999999999,1,0,0,59,0,1.0,59350,00109003
844,91.23236,2,1,0,59,0,1.5,59350,00109003
845,91.23236,2,0,1,59,0,1.5,59350,00109003
846,89.34326999999999,1,1,0,59,0,1.0,59350,00109003
847,89.34326999999999,1,1,0,59,0,1.0,59350,00109003
848,96.48207,5,3,6,59,0,2.4,59350,00109003
849,131.7515,3,0,1,59,0,2.0,59350,00109003
850,89.34326999999999,1,0,1,59,0,1.0,59350,00109003
852,89.34326999999999,1,0,0,59,0,1.0,59350,00109003
853,131.7515,3,2,2,59,0,2.0,59350,00109003
854,91.23236,2,1,0,59,0,1.5,59350,00109003
855,89.34326999999999,1,0,0,59,0,1.0,59350,00109003
856,91.23236,2,2,1,59,0,1.5,59350,00109003
857,91.23236,2,0,0,59,0,1.5,59350,00109003
858,91.23236,2,1,0,59,0,1.3,59350,00109003
859,89.34326999999999,1,1,1,59,0,1.0,59350,00109003
860,89.34326999999999,1,0,0,59,0,1.0,59350,00109003
861,91.23236,2,1,2,59,0,1.5,59350,00109003
862,89.34326999999999,1,1,0,59,0,1.0,59350,00109004
863,89.34326999999999,1,1,0,59,0,1.0,59350,00109004
864,96.48207,5,1,4,59,0,2.4,59350,00109004
865,91.23236,2,1,1,59,0,1.5,59350,00109004
866,89.34326999999999,1,0,0,59,0,1.0,59350,00109004
867,89.34326999999999,1,1,0,59,0,1.0,59350,00109004
868,89.34326999999999,1,0,0,59,0,1.0,59350,00109004
869,89.34326999999999,1,0,0,59,0,1.0,59350,00109004
870,131.7515,3,0,2,59,0,1.6,59350,00109004
871,89.34326999999999,1,0,0,59,0,1.0,59350,00109004
872,89.34326999999999,1,1,0,59,0,1.0,59350,00109004
873,91.23236,2,2,0,59,0,1.5,59350,00109004
874,89.34326999999999,1,1,0,59,0,1.0,59350,00109004
875,89.34326999999999,1,0,0,59,0,1.0,59350,00109006
876,152.4444,1,0,0,59,0,1.0,59350,00109006
877,152.4444,1,0,0,59,0,1.0,59350,00109006
878,152.4444,1,0,0,59,0,1.0,59350,00109006
880,91.23236,2,2,2,59,0,1.5,59350,00109007
881,89.34326999999999,1,0,0,59,0,1.0,59350,00109007
882,133.9575,4,1,1,59,0,2.5,59350,00109007
883,89.34326999999999,1,1,0,59,0,1.0,59350,00109007
884,89.34326999999999,1,0,0,59,0,1.0,59350,00109008
885,91.23236,2,1,2,59,0,1.5,59350,00109008
886,96.48207,6,1,5,59,0,2.7,59350,00109008
887,89.34326999999999,1,1,2,59,0,1.0,59350,00109009
888,133.9575,4,1,1,59,0,2.1,59350,00109009
889,89.34326999999999,1,1,1,59,0,1.0,59350,00109009
890,131.7515,3,0,0,59,0,2.0,59350,00109009
891,89.34326999999999,1,0,0,59,0,1.0,59350,00109009
892,91.23236,2,0,0,59,0,1.5,59350,00109009
893,89.34326999999999,1,1,0,59,0,1.0,59350,00109009
894,152.4444,1,0,0,59,0,1.0,59350,00109009
896,91.23236,2,0,0,59,0,1.5,59350,00109010
897,152.4444,1,0,0,59,0,1.0,59350,00109011
899,91.23236,2,2,1,59,0,1.5,59350,00109013
900,91.23236,2,1,2,59,0,1.5,59350,00109013
901,91.23236,2,2,0,59,0,1.5,59350,00109013
902,133.9575,4,1,0,59,0,2.1,59350,00109013
903,131.7515,3,1,1,59,0,1.8,59350,00109013
904,89.34326999999999,1,1,0,59,0,1.0,59350,00109013
905,96.48207,5,1,0,59,0,2.8,59350,00109013
906,152.4444,1,0,0,59,0,1.0,59350,00109013
907,152.4444,1,0,0,59,0,1.0,59350,00109013
908,91.23236,2,1,0,59,0,1.5,59350,00109013
909,152.4444,1,0,0,59,0,1.0,59350,00109013
910,91.23236,2,1,2,59,0,1.3,59350,00109013
911,89.34326999999999,1,0,0,59,0,1.0,59350,00109013
912,152.4444,1,0,0,59,0,1.0,59350,00109013
913,91.23236,2,1,3,59,0,1.5,59350,00109013
914,89.34326999999999,1,1,0,59,0,1.0,59350,00109013
915,89.34326999999999,1,2,1,59,0,1.0,59350,00109013
916,89.34326999999999,1,0,0,59,0,1.0,59350,00109014
917,89.34326999999999,1,1,1,59,0,1.0,59350,00109301
918,89.34326999999999,1,0,0,59,0,1.0,59350,00109301
919,92.9411,4,0,0,59,0,2.5,59350,00110001
920,92.26749000000001,1,0,0,59,0,1.0,59350,00110001
922,92.26749000000001,1,0,0,59,0,1.0,59350,00110001
923,92.26749000000001,1,0,0,59,0,1.0,59350,00110001
924,92.26749000000001,1,0,0,59,0,1.0,59350,00110001
925,92.26749000000001,1,1,0,59,0,1.0,59350,00110001
926,92.26749000000001,1,0,2,59,0,1.0,59350,00110001
928,99.82079,2,1,3,59,0,1.5,59350,00110001
929,92.26749000000001,1,1,0,59,0,1.0,59350,00110001
930,92.9411,3,0,2,59,0,2.0,59350,00110001
931,99.82079,2,2,0,59,0,1.5,59350,00110001
932,99.82079,2,1,1,59,0,1.5,59350,00110001
933,92.26749000000001,1,0,0,59,0,1.0,59350,00110001
934,92.9411,4,2,3,59,0,2.1,59350,00110001
935,92.9411,4,2,2,59,0,2.1,59350,00110001
936,99.82079,2,2,0,59,0,1.5,59350,00110001
937,98.5,1,0,0,59,0,1.0,59350,00110002
938,98.5,1,0,0,59,0,1.0,59350,00110002
939,98.5,1,0,1,59,0,1.0,59350,00110002
940,98.5,1,0,1,59,0,1.0,59350,00110002
941,98.5,1,0,0,59,0,1.0,59350,00110002
942,98.5,1,0,0,59,0,1.0,59350,00110002
943,98.5,1,0,0,59,0,1.0,59350,00110002
944,98.5,1,0,0,59,0,1.0,59350,00110002
945,92.9411,4,1,0,59,0,2.3,59350,00110005
946,92.26749000000001,1,0,0,59,0,1.0,59350,00110005
947,139.3737,5,1,3,59,0,2.4,59350,00110005
948,92.26749000000001,1,0,0,59,0,1.0,59350,00110006
949,92.26749000000001,1,0,0,59,0,1.0,59350,00110006
950,92.26749000000001,1,0,0,59,0,1.0,59350,00110006
951,92.26749000000001,1,0,0,59,0,1.0,59350,00110006
953,92.26749000000001,1,0,0,59,0,1.0,59350,00110006
954,139.3737,6,1,0,59,0,3.1,59350,00110007
955,99.82079,2,1,0,59,0,1.5,59350,00110007
956,99.82079,2,1,0,59,0,1.5,59350,00110007
957,92.9411,4,1,3,59,0,2.1,59350,00110008
958,92.9411,3,3,0,59,0,2.0,59350,00110008
959,92.26749000000001,1,1,0,59,0,1.0,59350,00110009
960,92.9411,4,1,2,59,0,2.1,59350,00110009
961,92.9411,4,2,1,59,0,2.1,59350,00110009
962,99.82079,2,1,0,59,0,1.5,59350,00110009
963,92.26749000000001,1,0,0,59,0,1.0,59350,00110009
964,92.26749000000001,1,0,0,59,0,1.0,59350,00110010
965,99.82079,2,2,1,59,0,1.5,59350,00110010
966,139.3737,5,1,0,59,0,3.0,59350,00110010
967,92.26749000000001,1,0,0,59,0,1.0,59350,00110010
968,92.9411,4,1,1,59,0,2.5,59350,00110010
969,92.9411,4,1,0,59,0,2.1,59350,00110010
971,92.9411,4,0,0,59,0,2.1,59350,00110011
972,92.9411,4,1,3,59,0,2.1,59350,00110011
973,99.82079,2,0,1,59,0,1.3,59350,00110011
974,92.26749000000001,1,0,0,59,0,1.0,59350,00110011
975,139.3737,6,2,5,59,0,2.9,59350,00110011
976,92.9411,4,1,0,59,0,2.5,59350,00110011
977,139.3737,5,0,1,59,0,2.2,59350,00110011
978,139.3737,5,0,0,59,0,2.4,59350,00110011
979,99.82079,2,1,1,59,0,1.5,59350,00110012
980,92.26749000000001,1,0,1,59,0,1.0,59350,00110012
981,92.26749000000001,1,0,0,59,0,1.0,59350,00110012
982,92.26749000000001,1,0,0,59,0,1.0,59350,00110014
983,99.82079,2,2,0,59,0,1.5,59350,00110014
984,92.26749000000001,1,1,0,59,0,1.0,59350,00110014
985,99.82079,2,0,0,59,0,1.3,59350,00110014
986,139.3737,5,1,2,59,0,2.4,59350,00110014
987,92.9411,4,3,0,59,0,2.5,59350,00110014
988,99.82079,2,0,0,59,0,1.5,59350,00110014
989,139.3737,5,2,2,59,0,3.0,59350,00110014
990,92.26749000000001,1,0,0,59,0,1.0,59350,00110014
991,92.26749000000001,1,1,1,59,0,1.0,59350,00110014
992,99.82079,2,0,0,59,0,1.3,59350,00110017
993,99.82079,2,1,2,59,0,1.3,59350,00110017
994,92.9411,4,1,2,59,0,2.1,59350,00110017
995,92.26749000000001,1,1,0,59,0,1.0,59350,00110017
996,92.9411,3,0,1,59,0,1.8,59350,00110017
997,99.82079,2,0,0,59,0,1.5,59350,00110017
998,92.26749000000001,1,0,0,59,0,1.0,59350,00110017
999,99.82079,2,0,0,59,0,1.5,59350,00110018
1000,92.26749000000001,1,0,0,59,0,1.0,59350,00110018
1001,37.90623,2,1,0,59,0,1.5,59350,00111001
1002,27.072809999999997,4,2,2,59,0,2.5,59350,00111001
1003,35.9498,1,1,0,59,0,1.0,59350,00111001
1004,35.9498,1,1,1,59,0,1.0,59350,00111001
1005,35.9498,1,0,2,59,0,1.0,59350,00111001
1006,37.90623,2,1,2,59,0,1.3,59350,00111001
1008,35.9498,1,1,0,59,0,1.0,59350,00111001
1009,37.90623,2,2,2,59,0,1.5,59350,00111001
1010,35.9498,1,1,0,59,0,1.0,59350,00111001
1011,35.9498,1,0,0,59,0,1.0,59350,00111001
1012,37.90623,2,2,0,59,0,1.5,59350,00111001
1014,37.90623,2,1,0,59,0,1.5,59350,00111001
1015,35.9498,1,0,0,59,0,1.0,59350,00111001
1016,69.37817,3,1,0,59,0,2.0,59350,00111001
1017,35.9498,1,1,0,59,0,1.0,59350,00111001
1018,37.90623,2,2,2,59,0,1.5,59350,00111001
1019,27.072809999999997,4,2,3,59,0,2.1,59350,00111001
1020,37.90623,2,1,0,59,0,1.5,59350,00111001
1021,37.90623,2,1,1,59,0,1.5,59350,00111001
1022,27.072809999999997,4,1,3,59,0,2.3,59350,00111001
1023,37.90623,2,2,3,59,0,1.5,59350,00111001
1024,37.90623,2,1,0,59,0,1.5,59350,00111001
1025,37.90623,2,1,0,59,0,1.5,59350,00111002
1026,69.37817,3,1,3,59,0,1.6,59350,00111002
1027,37.90623,2,1,1,59,0,1.5,59350,00111003
1028,35.9498,1,1,0,59,0,1.0,59350,00111003
1029,37.90623,2,0,2,59,0,1.3,59350,00111003
1030,35.9498,1,0,0,59,0,1.0,59350,00111003
1031,37.90623,2,2,0,59,0,1.5,59350,00111003
1033,35.9498,1,0,0,59,0,1.0,59350,00111003
