TP1;TP2;ECH;PER;NDEP;T1;T2;T3;T4;T5;T6;T7;T8;T8B;T8C;T9;T10;T11;TOIS;TDIS;TDIP;TDMO;TDMD;TFIN
4;1370;0063;01;04;1;00;61;1102;1370;00;;;;;;;;10921;25186;25186;0;0;0
4;1370;0063;02;06;1;03;31;1370;1145;01;;;;;;;;6298;9446;9446;200;67;0
4;1370;0063;02;07;1;01;31;1145;1370;03;;;;;;;;6298;9446;9446;67;200;0
4;1370;0063;02;08;1;00;61;1370;1102;00;;;;;;;;10921;20171;20171;0;0;0
4;1370;0063;02;09;1;00;61;1102;1370;00;;;;;;;;10921;25186;25186;0;0;0
4;1370;0071;01;01;1;00;21;1370;1220;00;2;1;0;0;3;2;00;10717;15576;15576;0;0;0
4;1370;0071;01;02;1;00;21;1220;1370;00;2;1;0;0;1;2;00;10717;15432;15432;0;0;0
4;1370;0071;02;01;1;00;21;1370;1180;05;1;1;0;0;2;2;00;7428;10881;10881;0;333;0
4;1370;0071;02;02;1;05;21;1180;1170;00;1;1;0;0;2;2;00;1122;1809;1809;333;0;0
4;1370;0071;02;03;1;00;21;1170;1180;02;1;1;0;0;2;2;01;1122;2048;2048;0;133;0
4;1370;0071;02;04;1;02;21;1180;1520;00;1;1;0;0;2;2;00;11300;14157;14157;133;0;0
4;1370;0071;02;05;1;00;21;1520;1531;00;1;1;0;0;3;2;00;1119;1528;1528;0;0;0
4;1370;0071;02;06;1;00;21;1531;1370;00;1;1;0;0;2;2;00;15230;52115;12375;0;0;0
4;1370;0071;02;07;1;00;21;1370;1370;03;1;1;0;0;3;2;00;1333;2302;2302;0;200;0
4;1370;0071;02;08;1;03;21;1370;1370;00;1;1;0;0;1;2;00;1333;1943;1943;200;0;0
4;1370;0083;01;01;1;00;21;1370;1210;00;1;1;0;0;2;2;00;3960;7116;7116;0;0;0
4;1370;0083;01;02;1;00;21;1210;1370;00;1;1;0;0;2;2;00;3960;6633;6633;0;0;0
4;1370;0083;01;03;1;00;21;1370;1210;00;1;1;0;0;3;2;00;5003;6490;6490;0;0;0
4;1370;0083;01;05;1;02;21;1210;1370;00;1;1;0;0;2;2;00;5003;6457;6457;133;0;0
4;1380;0002;01;01;1;05;31;1380;1401;10;;;;;;;;6805;10208;10208;333;667;0
4;1380;0002;01;02;1;10;31;1401;1380;05;;;;;;;;6805;10208;10208;667;333;0
4;1380;0004;01;01;1;00;21;1380;1380;00;1;2;0;1;0;;00;624;1123;1123;0;0;0
4;1380;0004;01;02;1;00;21;1380;1460;00;1;3;0;2;0;;00;8422;10698;10698;0;0;0
4;1380;0004;01;03;1;00;21;1460;1430;00;1;1;0;0;3;2;00;1169;2121;2121;0;0;0
4;1380;0004;01;04;1;00;21;1430;9514;00;1;1;0;0;2;2;00;174767;216773;30654;0;0;0
4;1380;0004;01;05;1;00;21;9514;1430;00;1;1;0;0;3;2;00;174767;220884;31219;0;0;0
4;1380;0004;01;06;1;00;21;1430;1380;00;1;1;0;0;1;2;00;8543;11127;11127;0;0;0
4;1380;0004;02;01;1;00;21;1380;1380;00;2;2;0;1;0;;00;3780;5966;5966;0;0;0
4;1380;0004;02;02;1;00;21;1380;1380;00;2;1;0;0;1;2;00;3780;6136;6136;0;0;0
4;1380;0004;02;03;1;00;21;1380;1430;00;2;1;0;0;3;2;00;8543;11060;11060;0;0;0
4;1380;0004;02;04;1;00;21;1430;1380;00;2;1;0;0;1;2;00;8543;11127;11127;0;0;0
4;1380;0004;03;01;1;00;22;1380;1380;00;;;;;;;;624;1123;1123;0;0;0
4;1380;0004;03;02;1;00;22;1380;1460;00;;;;;;;;8422;10698;10698;0;0;0
4;1380;0004;03;05;1;00;22;1460;1380;00;;;;;;;;8422;10457;10457;0;0;0
4;1380;0004;04;01;1;00;22;1380;1380;00;;;;;;;;3780;5966;5966;0;0;0
4;1380;0004;04;02;1;00;22;1380;1380;00;;;;;;;;3780;6136;6136;0;0;0
4;1380;0005;02;01;1;00;21;1380;4090;00;1;1;0;0;1;2;00;6718;9576;1352;0;0;0
4;1380;0005;02;02;1;00;21;4090;1380;00;1;1;0;0;1;2;00;6718;9578;1354;0;0;0
4;1380;0011;01;01;1;00;21;1380;1570;00;1;1;0;0;1;2;00;10995;20044;20044;0;0;0
4;1380;0011;01;02;1;00;21;1570;1380;00;1;1;0;0;1;2;00;10995;18652;18652;0;0;0
4;1380;0011;01;03;1;00;21;1380;1401;00;1;4;1;2;3;2;00;6805;10499;10499;0;0;0
4;1380;0011;01;04;1;00;21;1401;1380;00;1;4;1;2;1;2;00;6805;10554;10554;0;0;0
4;1380;0011;02;03;1;00;22;1380;1401;00;;;;;;;;6805;10499;10499;0;0;0
4;1380;0011;02;04;1;00;22;1401;1380;00;;;;;;;;6805;10554;10554;0;0;0
4;1380;0013;01;01;1;00;21;1380;4040;00;3;1;0;0;3;2;00;28624;37454;1352;0;0;0
4;1380;0013;01;02;1;00;21;4040;1380;00;3;1;0;0;1;2;00;28624;37456;1354;0;0;0
4;1380;0013;02;01;1;00;21;1380;1380;00;1;3;0;2;2;2;00;624;1123;1123;0;0;0
4;1380;0013;02;02;1;00;21;1380;1380;00;1;2;0;1;1;2;00;624;1123;1123;0;0;0
4;1380;0013;02;03;1;00;21;1380;1120;00;1;2;0;1;2;2;00;15725;23194;23194;0;0;0
4;1380;0013;02;04;1;00;21;1120;1250;01;1;1;0;0;2;2;03;1549;2044;2044;0;67;0
4;1380;0013;02;05;1;01;21;1250;1120;00;1;1;0;0;2;2;00;1549;2306;2306;67;0;0
4;1380;0013;02;06;1;00;21;1120;1380;00;1;2;0;1;1;2;00;15725;23973;23973;0;0;0
4;1380;0013;03;01;1;00;22;1380;1380;00;;;;;;;;624;1123;1123;0;0;0
4;1380;0013;04;01;1;00;22;1380;1270;00;;;;;;;;18595;41329;25846;0;0;0
4;1380;0013;04;02;1;00;22;1270;1380;00;;;;;;;;18595;30055;30055;0;0;0
4;1380;0014;01;01;1;00;21;1380;1390;00;1;1;0;0;2;2;00;5366;11375;2140;0;0;0
4;1380;0014;01;02;1;00;21;1390;1380;00;1;1;0;0;2;2;00;5366;6668;6668;0;0;0
4;1380;0014;01;03;1;00;21;1380;1380;00;1;1;0;0;3;2;00;624;1123;1123;0;0;0
4;1380;0014;01;04;1;00;21;1380;1390;00;1;1;0;0;2;2;00;5366;6647;6647;0;0;0
4;1380;0014;01;05;1;00;21;1390;1380;00;1;1;0;0;3;2;00;5366;11513;2277;0;0;0
4;1380;0022;01;01;1;00;21;1380;1550;00;1;1;0;0;1;2;00;15639;24863;24863;0;0;0
4;1380;0022;01;02;1;00;21;1550;1380;00;1;1;0;0;1;2;00;15639;24976;24976;0;0;0
4;1380;0022;02;01;1;00;21;1380;1380;00;2;1;0;0;2;2;00;3895;5203;5203;0;0;0
4;1380;0022;02;02;1;00;21;1380;1380;00;2;1;0;0;1;2;00;3895;5129;5129;0;0;0
4;1380;0028;01;01;1;00;21;1380;1380;00;1;1;0;0;2;2;00;624;1123;1123;0;0;0
4;1380;0028;01;02;1;00;21;1380;1380;00;1;1;0;0;1;2;00;624;1123;1123;0;0;0
4;1380;0028;02;01;1;00;21;1380;1380;00;2;1;0;0;2;2;00;1744;2423;2423;0;0;0
4;1380;0028;02;02;1;00;21;1380;1380;00;2;1;0;0;1;2;00;1744;2460;2460;0;0;0
4;1380;0035;01;01;1;00;21;1380;1410;00;2;1;0;0;3;2;00;9879;12578;12578;0;0;0
4;1380;0035;01;02;1;00;21;1410;1380;00;2;1;0;0;1;2;00;9879;12567;12567;0;0;0
4;1380;0035;01;03;1;00;21;1380;1380;00;1;3;1;1;2;2;00;3780;5966;5966;0;0;0
4;1380;0035;01;04;1;00;21;1380;1420;00;1;3;1;1;2;2;00;4216;6338;6338;0;0;0
4;1380;0035;01;05;1;00;21;1420;1380;00;1;3;1;1;1;2;00;7218;11196;11196;0;0;0
4;1380;0035;02;01;1;00;21;1380;1430;00;1;2;0;1;2;2;00;8301;10366;10366;0;0;0
4;1380;0035;02;02;1;00;21;1430;1432;00;1;1;0;0;3;2;00;2057;2942;2942;0;0;0
4;1380;0035;02;03;1;00;21;1432;1430;00;1;1;0;0;2;2;00;2057;3104;3104;0;0;0
4;1380;0035;02;04;1;00;21;1430;1380;00;1;2;0;1;1;2;00;8301;10469;10469;0;0;0
4;1380;0035;02;05;1;00;22;1380;1380;00;;;;;;;;3780;5966;5966;0;0;0
4;1380;0035;02;06;1;00;22;1380;1420;00;;;;;;;;4216;6338;6338;0;0;0
4;1380;0035;02;07;1;00;22;1420;1380;00;;;;;;;;7218;11196;11196;0;0;0
4;1380;0042;01;01;1;00;21;1380;1400;00;1;1;0;0;3;2;00;7979;10053;10053;0;0;0
4;1380;0042;01;02;1;00;21;1400;1380;00;1;1;0;0;1;2;00;7979;9977;9977;0;0;0
4;1380;0042;01;03;1;00;21;1380;1460;00;1;1;0;0;3;2;00;10220;25565;4200;0;0;0
4;1380;0042;01;04;1;00;21;1460;1380;00;1;1;0;0;1;2;00;10220;13622;13622;0;0;0
4;1380;0042;02;01;1;00;11;1380;1372;00;0;1;0;0;1;2;00;3543;4335;4335;0;0;0
4;1380;0042;02;02;1;00;11;1372;1380;00;0;1;0;0;1;2;00;3543;4335;4335;0;0;0
4;1380;0042;02;03;1;02;31;1380;1370;01;;;;;;;;3102;4652;4652;133;67;0
4;1380;0042;02;04;1;01;31;1370;1380;02;;;;;;;;3102;4652;4652;67;133;0
4;1380;0054;01;01;1;10;31;1380;1015;00;;;;;;;;14629;21944;21944;667;0;0
4;1380;0054;01;01;2;00;33;1015;1255;10;;;;;;;;4319;6479;6479;0;667;0
4;1380;0054;01;02;1;10;22;1250;1380;00;;;;;;;;16717;26500;26500;667;0;0
4;1380;0055;01;01;1;00;21;1380;1401;00;1;1;0;0;3;2;00;6805;10499;10499;0;0;0
4;1380;0055;01;02;1;00;21;1401;1420;00;1;1;0;0;2;2;00;1356;2070;2070;0;0;0
4;1380;0055;01;03;1;00;21;1420;1380;00;1;1;0;0;1;2;00;7689;9554;9554;0;0;0
4;1380;0078;02;03;1;00;21;1380;1381;00;1;1;0;0;3;2;02;761;1417;1417;0;0;0
4;1380;0078;02;04;1;00;21;1381;1380;00;1;1;0;0;1;2;00;761;1406;1406;0;0;0
4;1380;0088;01;01;1;00;21;1380;3020;01;2;1;0;0;3;2;00;11244;14421;11383;0;67;0
4;1380;0088;01;02;1;01;21;3020;1380;00;2;1;0;0;1;2;00;11244;14350;11311;67;0;0
4;1380;0088;02;01;1;00;21;1380;1400;00;1;1;0;0;2;2;00;5110;7166;7166;0;0;0
4;1380;0088;02;02;1;00;21;1400;1380;00;1;1;0;0;1;2;00;5110;7144;7144;0;0;0
4;1380;0088;02;03;1;00;21;1380;1400;00;1;1;0;0;2;2;00;5110;7166;7166;0;0;0
4;1380;0088;02;04;1;00;21;1400;1380;00;1;1;0;0;1;2;00;5110;7144;7144;0;0;0
4;1380;0092;01;01;1;00;21;1380;1180;03;1;1;0;0;2;2;02;12077;15001;15001;0;200;0
4;1380;0092;01;04;1;03;21;1180;1380;00;1;1;0;0;1;2;00;12077;15218;15218;200;0;0
4;1380;0100;01;01;1;05;21;1380;1380;01;1;1;0;0;3;2;00;624;1123;1123;333;67;0
4;1380;0100;01;02;1;01;21;1380;1381;00;1;1;0;0;3;2;00;761;1417;1417;67;0;0
4;1380;0100;01;03;1;00;21;1381;1380;05;1;1;0;0;1;2;00;761;1406;1406;0;333;0
4;1380;0100;01;04;1;05;21;1380;1380;00;1;1;0;0;1;2;00;624;1123;1123;333;0;0
4;1380;0100;01;05;1;00;21;1380;1370;00;1;1;0;0;2;2;00;3102;3816;3816;0;0;0
4;1380;0100;01;06;1;00;21;1370;1380;00;1;3;0;2;1;2;00;3102;3961;3961;0;0;0
4;1380;0100;01;07;1;00;21;1380;1380;05;1;1;0;0;1;2;00;624;1123;1123;0;333;0
4;1380;0019;01;01;1;00;21;1380;1432;05;1;2;1;0;3;2;00;7739;10752;10752;0;333;0
4;1380;0019;01;02;1;05;21;1432;3020;00;1;2;1;0;2;2;00;5054;7512;580;333;0;0
4;1380;0019;01;03;1;00;21;3020;1432;05;1;2;1;0;3;2;05;5054;7512;580;0;333;0
4;1380;0019;01;04;1;05;21;1432;1430;00;1;2;1;0;2;2;00;1644;2462;2462;333;0;0
4;1380;0019;01;05;1;00;21;1430;1380;00;1;2;1;0;2;2;00;6692;9791;9791;0;0;0
4;1380;0019;02;01;1;00;22;1380;1432;05;;;;;;;;7739;10752;10752;0;333;0
4;1380;0019;02;02;1;05;22;1432;3020;00;;;;;;;;5054;7512;580;333;0;0
4;1380;0019;02;03;1;00;22;3020;1432;05;;;;;;;;5054;7512;580;0;333;0
4;1380;0019;02;04;1;05;22;1432;1430;00;;;;;;;;1644;2462;2462;333;0;0
4;1380;0019;02;05;1;00;22;1430;1380;00;;;;;;;;6692;9791;9791;0;0;0
4;1380;0023;01;01;1;00;21;1380;1381;00;1;1;0;0;3;2;00;653;1169;1169;0;0;0
4;1380;0023;01;02;1;00;21;1381;1380;00;1;1;0;0;2;2;00;2337;2765;2765;0;0;0
4;1380;0023;01;03;1;00;21;1380;1380;00;1;1;0;0;1;2;00;1744;2423;2423;0;0;0
4;1380;0023;02;01;1;00;22;1380;1410;00;;;;;;;;7914;10284;10284;0;0;0
4;1380;0023;02;02;1;00;22;1410;1380;00;;;;;;;;7914;10167;10167;0;0;0
4;1380;0025;01;01;1;00;21;1380;1380;00;1;1;0;0;2;2;00;708;1275;1275;0;0;0
4;1380;0025;01;02;1;00;21;1380;1400;00;1;1;0;0;2;2;00;4481;6138;6138;0;0;0
4;1380;0025;01;05;1;00;21;1400;1400;00;1;1;0;0;2;2;00;2441;3743;3743;0;0;0
4;1380;0025;01;06;1;00;21;1400;1380;00;1;1;0;0;1;2;00;3781;5736;5736;0;0;0
4;1380;0025;01;07;1;00;21;1380;1450;00;2;1;0;0;2;2;00;8470;11375;11375;0;0;0
4;1380;0025;01;08;1;00;21;1450;1380;00;2;1;0;0;1;2;00;8470;10053;10053;0;0;0
4;1380;0025;02;01;1;00;21;1380;1420;00;2;1;0;0;2;2;00;5564;6868;6868;0;0;0
4;1380;0025;02;02;1;00;21;1420;1380;00;2;1;0;0;1;2;00;5564;6823;6823;0;0;0
4;1380;0025;02;03;1;00;21;1380;9590;00;1;1;0;0;2;2;00;19375;23125;21711;0;0;0
4;1380;0025;02;04;1;00;21;9590;1380;00;1;1;0;0;1;2;00;19375;23154;21713;0;0;0
4;1380;0038;01;03;1;00;21;1380;1380;00;1;3;0;2;2;2;00;708;1275;1275;0;0;0
4;1380;0038;01;04;1;00;21;1380;1380;02;1;2;0;1;2;2;00;708;1275;1275;0;133;0
4;1380;0038;01;05;1;02;21;1380;1380;00;1;1;0;0;3;2;00;708;1275;1275;133;0;0
4;1380;0038;01;06;1;00;21;1380;1380;00;1;1;0;0;2;2;00;708;1275;1275;0;0;0
4;1380;0038;01;09;1;00;21;1380;1380;00;1;1;0;0;3;2;00;708;1275;1275;0;0;0
4;1380;0038;01;10;1;00;21;1380;1380;00;1;1;0;0;2;2;00;708;1275;1275;0;0;0
4;1380;0038;01;11;1;00;21;1380;1380;02;1;2;0;1;2;2;00;708;1275;1275;0;133;0
4;1380;0038;01;12;1;02;21;1380;1380;00;1;3;0;2;2;2;00;708;1275;1275;133;0;0
4;1380;0038;02;01;1;00;81;1380;1450;00;3;1;0;0;2;2;00;7834;10500;10500;0;0;0
4;1380;0038;02;02;1;00;81;1450;1210;00;3;1;0;0;2;2;00;15007;19491;19491;0;0;0
4;1380;0038;02;03;1;00;81;1210;1420;00;3;1;0;0;3;2;00;14005;21327;21327;0;0;0
4;1380;0038;02;04;1;00;81;1420;1450;00;3;1;0;0;2;2;00;2051;2672;2672;0;0;0
4;1380;0038;02;05;1;00;81;1450;1520;00;3;1;0;0;2;2;00;1791;2478;2478;0;0;0
4;1380;0038;02;06;1;00;81;1520;1380;00;3;1;0;0;2;2;00;9316;16302;10987;0;0;0
4;1380;0038;03;01;1;00;22;1380;1380;00;;;;;;;;708;1275;1275;0;0;0
4;1380;0038;03;04;1;00;22;1380;1380;02;;;;;;;;708;1275;1275;0;133;0
4;1380;0038;03;05;1;12;22;1380;1380;00;;;;;;;;708;1275;1275;800;0;0
4;1380;0044;01;01;1;00;21;1380;1070;02;1;1;0;0;2;2;00;14651;20959;20959;0;133;0
4;1380;0044;01;01;2;02;33;1075;1025;05;;;;;;;;1924;2886;2886;133;333;0
4;1380;0044;01;02;1;05;33;1025;1075;02;;;;;;;;1924;2886;2886;333;133;0
4;1380;0044;01;02;2;02;21;1070;1380;00;1;1;0;0;2;2;00;14651;22822;22822;133;0;0
4;1380;0044;02;03;1;00;21;1380;1380;00;2;3;0;2;0;;00;3259;4189;4189;0;0;0
4;1380;0044;02;04;1;00;21;1380;1380;00;2;2;0;1;2;2;00;3259;4139;4139;0;0;0
4;1380;0044;02;05;1;00;21;1380;1380;00;2;2;0;1;2;2;00;3259;4189;4189;0;0;0
4;1380;0044;02;06;1;00;21;1380;1380;00;2;3;0;2;2;2;00;3259;4139;4139;0;0;0
4;1380;0044;03;01;1;00;22;1380;1380;00;;;;;;;;3259;4189;4189;0;0;0
4;1380;0044;03;02;1;00;22;1380;1380;00;;;;;;;;3259;4139;4139;0;0;0
4;1380;0047;02;01;1;00;22;1380;1400;00;;;;;;;;4481;6138;6138;0;0;0
4;1380;0047;02;02;1;00;22;1400;1380;00;;;;;;;;4481;6094;6094;0;0;0
4;1380;0072;01;01;1;00;21;1380;1420;00;1;1;0;0;1;2;00;5950;7652;7652;0;0;0
4;1380;0072;01;02;1;00;21;1420;1380;00;1;1;0;0;1;2;00;5950;7382;7382;0;0;0
4;1380;0072;02;01;1;00;21;1380;1260;00;2;1;0;0;3;2;00;19835;30551;30551;0;0;0
4;1380;0072;02;02;1;00;21;1260;1380;00;2;1;0;0;1;2;00;19835;33393;33393;0;0;0
4;1380;0072;03;01;1;00;22;1380;1380;00;;;;;;;;708;1275;1275;0;0;0
4;1380;0072;03;02;1;00;22;1380;1380;00;;;;;;;;708;1275;1275;0;0;0
4;1380;0072;03;03;1;00;22;1380;1380;00;;;;;;;;708;1275;1275;0;0;0
4;1380;0072;03;04;1;00;22;1380;1380;00;;;;;;;;708;1275;1275;0;0;0
4;1380;0074;01;01;1;00;21;1380;1380;00;1;2;0;1;0;;00;3237;4259;4259;0;0;0
4;1380;0074;01;02;1;00;21;1380;1253;00;1;1;0;0;1;2;00;15059;20114;20114;0;0;0
4;1380;0074;01;03;1;00;21;1253;1380;00;1;1;0;0;1;2;00;18236;28182;28182;0;0;0
4;1380;0074;01;04;1;00;21;1380;1381;00;1;1;0;0;3;2;00;653;1169;1169;0;0;0
4;1380;0074;01;05;1;00;21;1381;1401;00;1;1;0;0;3;2;00;5057;7970;7970;0;0;0
4;1380;0074;01;06;1;00;21;1401;1253;00;1;1;0;0;1;2;00;14634;19314;19314;0;0;0
4;1380;0074;01;07;1;00;21;1253;1380;00;1;1;0;0;1;2;00;18236;28182;28182;0;0;0
4;1380;0074;02;01;1;00;21;1380;1381;00;2;1;0;0;3;2;00;653;1169;1169;0;0;0
4;1380;0074;02;02;1;00;21;1381;1380;00;2;1;0;0;1;2;00;653;1393;1393;0;0;0
4;1380;0074;02;03;1;00;21;1380;1380;00;2;1;0;0;3;2;00;708;1275;1275;0;0;0
4;1380;0074;02;04;1;00;21;1380;1380;00;2;1;0;0;1;2;00;708;1275;1275;0;0;0
4;1380;0074;04;01;1;00;22;1380;1380;00;;;;;;;;3237;4259;4259;0;0;0
4;1380;0074;04;02;1;05;31;1380;1380;05;;;;;;;;3237;4856;4856;333;333;0
4;1380;0075;01;01;1;00;21;1380;1401;00;1;2;1;0;3;2;00;5306;8685;8685;0;0;0
4;1380;0075;01;02;1;00;21;1401;1380;00;1;2;1;0;1;3;00;5306;8199;8199;0;0;0
4;1380;0075;02;01;1;00;22;1380;1401;00;;;;;;;;5306;8685;8685;0;0;0
4;1380;0075;02;02;1;00;22;1401;1380;00;;;;;;;;5306;8199;8199;0;0;0
4;1380;0076;01;01;1;05;31;1380;1455;01;;;;;;;;7849;11773;11773;333;67;0
4;1380;0076;01;02;1;01;31;1455;1455;02;;;;;;;;494;740;740;67;133;0
4;1380;0076;01;03;1;02;31;1455;1401;05;;;;;;;;3137;4706;4706;133;333;0
4;1380;0076;01;04;1;05;31;1401;1455;00;;;;;;;;2646;3968;3968;333;0;0
4;1380;0076;01;04;2;00;31;1455;1475;05;;;;;;;;3661;5491;5491;0;333;0
4;1380;0076;01;05;1;05;31;1475;1455;00;;;;;;;;3661;5491;5491;333;0;0
4;1380;0076;01;05;2;00;31;1455;1380;05;;;;;;;;7849;11773;11773;0;333;0
4;1380;0076;02;01;1;05;31;1380;1370;05;;;;;;;;4831;7247;7247;333;333;0
4;1380;0076;02;02;1;05;31;1370;1380;05;;;;;;;;4831;7247;7247;333;333;0
4;1380;0076;03;01;1;05;31;1380;1380;00;;;;;;;;3237;4856;4856;333;0;0
4;1380;0076;03;02;1;00;31;1380;1380;05;;;;;;;;3237;4856;4856;0;333;0
4;1380;0079;01;01;1;00;21;1380;1200;00;1;2;0;1;0;;00;9594;18824;18824;0;0;0
4;1380;0079;01;02;1;00;21;1200;1310;00;1;1;0;0;1;2;00;15716;23119;23119;0;0;0
4;1380;0079;01;03;1;00;21;1310;1318;00;1;1;0;0;1;2;00;9289;12314;12314;0;0;0
4;1380;0079;01;04;1;00;21;1318;1251;01;1;1;0;0;3;2;02;1692;3082;3082;0;67;0
4;1380;0079;01;05;1;01;21;1251;1318;00;1;1;0;0;1;2;00;1692;3262;3262;67;0;0
4;1380;0079;01;06;1;00;21;1318;1380;00;1;1;0;0;1;2;00;18727;27677;27677;0;0;0
4;1380;0079;02;01;1;00;21;1380;1200;00;2;2;0;1;0;;00;9594;18824;18824;0;0;0
4;1380;0079;02;02;1;00;21;1200;1200;00;2;1;0;0;1;2;00;1047;2059;2059;0;0;0
4;1380;0079;02;03;1;00;21;1200;1310;00;2;1;0;0;1;2;00;10318;17771;17771;0;0;0
4;1380;0079;02;04;1;00;21;1310;1200;00;2;1;0;0;1;2;00;10318;17209;17209;0;0;0
4;1380;0079;02;05;1;00;21;1200;1200;01;2;1;0;0;2;2;01;1047;2027;2027;0;67;0
4;1380;0079;02;06;1;01;21;1200;1380;00;2;2;0;1;1;2;00;9594;17345;17345;67;0;0
4;1380;0079;03;01;1;00;22;1380;1200;00;;;;;;;;9594;18824;18824;0;0;0
4;1380;0079;03;03;1;01;22;1200;1380;00;;;;;;;;9594;17345;17345;67;0;0
4;1380;0079;04;01;1;00;22;1380;1200;00;;;;;;;;9594;18824;18824;0;0;0
4;1380;0079;04;02;1;00;22;1200;1400;00;;;;;;;;7885;13257;13257;0;0;0
4;1380;0080;01;01;1;00;21;1380;4094;00;1;1;0;0;3;2;00;4123;6344;4702;0;0;0
4;1380;0080;01;02;1;00;21;4094;1381;00;1;1;0;0;3;2;00;5827;9506;945;0;0;0
4;1380;0080;01;03;1;00;21;1381;1380;00;1;1;0;0;2;2;00;4739;7761;7761;0;0;0
4;1380;0080;01;04;1;00;21;1380;1380;00;1;1;0;0;1;2;00;3259;4139;4139;0;0;0
4;1380;0080;01;05;1;00;21;1380;1380;01;1;1;0;0;2;2;00;708;1275;1275;0;67;0
4;1380;0080;01;06;1;01;21;1380;1380;00;1;3;0;2;1;2;00;708;1275;1275;67;0;0
4;1380;0080;02;01;1;00;21;1380;1380;03;2;3;0;2;2;2;01;708;1275;1275;0;200;0
4;1380;0080;02;02;1;03;21;1380;4094;00;2;1;0;0;3;2;00;4123;6344;4702;200;0;0
4;1380;0080;02;03;1;00;21;4094;1381;00;2;1;0;0;3;2;00;5827;9506;945;0;0;0
4;1380;0080;02;04;1;00;21;1381;1380;00;2;1;0;0;1;2;00;2425;3407;3407;0;0;0
4;1380;0080;02;05;1;00;21;1380;1411;00;2;1;0;0;3;2;00;8473;14523;14523;0;0;0
4;1380;0080;02;06;1;00;21;1411;1380;00;2;1;0;0;1;2;00;8473;15651;15651;0;0;0
4;1380;0080;03;01;1;00;22;1380;1380;03;;;;;;;;708;1275;1275;0;200;0
4;1380;0080;03;02;1;01;22;1380;1380;00;;;;;;;;708;1275;1275;67;0;0
4;1380;0086;02;01;1;00;21;1380;1380;05;1;1;0;0;3;2;00;708;1275;1275;0;333;0
4;1380;0086;02;04;1;05;21;1380;1380;00;1;5;0;4;1;2;00;708;1275;1275;333;0;0
4;1380;0086;03;01;1;00;21;1380;1380;00;2;1;0;0;3;2;00;1744;2460;2460;0;0;0
4;1380;0086;03;02;1;00;21;1380;1380;00;2;1;0;0;2;2;00;1744;2423;2423;0;0;0
4;1380;0086;03;03;1;00;21;1380;1380;00;2;1;0;0;3;2;00;1744;2460;2460;0;0;0
4;1380;0086;03;04;1;00;21;1380;1380;00;2;1;0;0;3;2;00;1744;2423;2423;0;0;0
4;1380;0086;03;05;1;00;21;1380;1380;00;2;1;0;0;2;2;00;708;1275;1275;0;0;0
4;1380;0086;04;01;1;00;22;1380;1380;00;;;;;;;;708;1275;1275;0;0;0
4;1380;0086;04;04;1;00;22;1380;1380;00;;;;;;;;708;1275;1275;0;0;0
4;1380;0094;01;01;1;00;21;1380;1460;00;1;2;1;0;0;;00;7107;8990;8990;0;0;0
4;1380;0094;01;02;1;00;21;1460;1380;00;1;1;0;0;1;2;00;7107;8712;8712;0;0;0
4;1380;0094;01;03;1;00;21;1380;1460;00;1;1;0;0;0;;00;7107;8990;8990;0;0;0
4;1380;0094;01;04;1;00;21;1460;1380;00;1;2;1;0;1;2;00;7107;8712;8712;0;0;0
4;1380;0094;01;05;1;00;21;1380;1381;00;1;2;1;0;3;2;00;653;1169;1169;0;0;0
4;1380;0094;01;06;1;00;21;1381;1380;00;1;2;1;0;1;2;00;653;1393;1393;0;0;0
4;1380;0094;02;01;1;00;21;1380;1400;00;2;1;0;0;3;2;00;3528;5458;5458;0;0;0
4;1380;0094;02;02;1;00;21;1400;1380;00;2;1;0;0;1;2;00;3528;5399;5399;0;0;0
4;1380;0094;02;03;1;00;22;1380;1381;00;;;;;;;;653;1169;1169;0;0;0
4;1380;0094;02;04;1;00;22;1381;1380;00;;;;;;;;653;1393;1393;0;0;0
4;1380;0094;03;01;1;00;22;1380;1460;00;;;;;;;;7107;8990;8990;0;0;0
4;1380;0094;03;02;1;00;22;1460;1380;00;;;;;;;;7107;8712;8712;0;0;0
4;1380;0101;01;01;1;00;21;1380;1381;00;1;1;0;0;3;2;00;653;1169;1169;0;0;0
4;1380;0101;01;02;1;00;21;1381;1380;00;1;1;0;0;1;2;00;653;1393;1393;0;0;0
4;1380;0008;02;01;1;00;21;1380;1380;00;1;1;0;0;2;2;00;497;679;679;0;0;0
4;1380;0008;02;02;1;00;21;1380;1380;00;1;1;0;0;2;2;00;497;800;800;0;0;0
4;1380;0008;02;03;1;00;21;1380;1391;02;1;2;1;0;3;2;00;6405;8513;8513;0;133;0
4;1380;0008;02;05;1;02;21;1391;1401;03;1;2;1;0;3;2;00;5039;7702;7702;133;200;0
4;1380;0008;02;06;1;03;21;1401;1380;00;1;2;1;0;1;2;00;3621;5818;5818;200;0;0
4;1380;0008;03;01;1;00;22;1380;1391;02;;;;;;;;6405;8513;8513;0;133;0
4;1380;0008;03;03;1;02;22;1391;1401;03;;;;;;;;5039;7702;7702;133;200;0
4;1380;0008;03;04;1;03;22;1401;1380;00;;;;;;;;3621;5818;5818;200;0;0
4;1380;0027;01;01;1;00;21;1380;1380;00;1;1;0;0;2;2;00;497;679;679;0;0;0
