OP1;OP2;ECH;PER;O1;O2;O3;O4;O5;O6;O7;O8;O9;O10;O11;O12;O13;O14;O15;O16;O17;O18;O50;O51;O52;O53;O34;O35;O36;O40A;O40B;O40C;O41A;O41B;O41C;O42A;O42B;O42C;COEO;OR1;OR2A;OR2B;OR3;OR4;OR5A;OR5B;OR5C;OR5D;O43A;O43B;O43C;OFIN
5;1460;0079;02;1;1;1;1;1;1;1;6;1;3;1;2;2;1;1;1;1;1;3;1;2;2;1;2;2;01;22;03;02;04;;02;04;17;412.1805;2;1;0;3;3;2;1;1;1;02;04;17;0
5;1460;0081;01;1;1;1;1;1;1;1;1;2;1;1;3;3;1;3;1;1;3;2;1;2;2;1;1;1;03;22;;03;13;18;04;17;;258.8568;2;1;0;3;3;3;2;1;1;17;11;;0
5;1460;0100;02;1;1;1;1;1;1;1;4;1;2;2;2;1;2;2;1;1;9;1;1;1;1;1;1;1;01;16;08;01;22;24;15;17;25;258.8568;1;1;2;4;;3;2;2;1;17;21;13;0
5;1460;0109;02;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;22;32;03;27;33;04;33;23;04;309.8176;1;1;0;4;;2;1;2;1;23;17;04;0
5;1460;0504;02;1;1;1;1;1;1;1;6;2;1;1;3;3;1;2;1;1;9;1;1;3;2;1;1;1;03;16;;02;04;11;10;04;;186.4868;;3;;4;;3;2;1;1;17;04;;0
5;1460;0038;02;1;1;3;1;1;1;1;6;2;2;1;1;3;1;1;1;1;9;1;3;2;1;1;2;2;03;13;10;10;13;;17;04;;186.4868;;1;2;3;1;1;2;1;1;11;;;0
5;1460;0071;01;1;1;1;1;1;1;1;4;1;2;1;2;3;3;1;2;2;7;3;3;2;2;3;2;1;24;01;03;02;04;05;17;16;15;97.24290;2;3;;4;;3;2;2;1;17;04;02;0
5;1460;0009;01;1;3;1;1;1;1;1;5;1;1;1;1;1;1;1;1;1;9;2;1;2;3;1;1;1;25;22;;03;10;;10;04;18;92.39298;;2;0;4;;2;1;1;2;17;;;0
5;1460;0011;01;1;3;1;1;1;1;1;1;1;1;3;2;2;2;1;1;1;7;2;2;2;1;1;2;1;23;24;;03;04;;03;25;;162.5171;;3;;4;;2;1;1;1;17;12;;0
5;1460;0020;01;1;1;2;1;1;1;1;4;1;2;1;1;1;1;2;1;1;8;2;2;3;3;1;1;1;03;13;06;13;31;03;17;25;03;88.59299;;2;0;4;;3;1;1;2;03;29;;0
5;1460;0037;02;1;1;1;2;1;1;1;2;1;2;2;1;2;1;2;2;1;1;2;1;2;1;1;1;1;03;06;07;02;03;04;02;03;04;274.7870;1;3;;4;;2;1;1;1;11;04;07;0
5;1460;0040;01;1;1;1;1;1;1;1;1;1;1;1;3;3;1;3;3;1;1;2;1;2;1;1;1;1;01;14;10;01;13;16;01;02;03;258.8568;1;1;0;1;2;2;1;1;1;04;02;03;0
5;1460;0041;01;1;1;1;1;1;1;1;6;1;2;1;1;2;1;1;1;1;7;1;1;1;1;1;1;1;01;22;03;04;05;11;17;02;15;104.1715;;3;;4;;3;1;1;1;16;17;04;0
5;1460;0082;01;1;1;1;1;1;1;1;6;1;1;1;3;3;1;1;1;1;1;2;1;2;1;1;1;1;24;01;22;02;03;04;17;04;;92.39298;2;1;2;4;;3;1;1;1;17;16;04;0
5;1460;0105;01;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;8;1;2;2;1;2;2;1;03;01;06;16;35;26;16;11;02;77.20587;;3;;4;;3;2;2;2;04;09;16;0
5;1460;0012;01;2;2;2;1;1;1;1;4;1;2;1;2;2;1;1;1;1;7;1;1;2;1;2;1;1;01;04;32;09;28;35;25;21;23;258.8568;1;3;;4;;2;2;2;1;29;11;05;0
5;1460;0014;02;1;1;1;1;1;1;1;6;1;1;1;2;3;1;1;1;1;7;2;1;2;1;1;1;2;07;10;24;01;22;04;04;02;32;162.5171;1;1;2;2;3;2;1;2;1;11;16;17;0
5;1460;0048;01;1;1;1;1;1;1;1;6;1;1;1;1;2;1;1;1;2;6;1;1;2;1;1;1;1;01;05;06;02;04;32;17;15;04;186.4868;;2;0;4;;1;1;2;1;04;16;03;0
5;1460;0053;02;1;1;3;1;1;1;1;5;1;1;2;1;1;1;1;1;1;6;1;1;2;1;3;1;1;24;13;25;25;10;03;10;04;25;194.4858;1;1;2;4;;2;1;1;3;03;13;17;0
5;1460;0062;01;1;1;1;1;1;1;1;4;2;1;1;1;2;2;1;2;1;4;2;1;2;2;1;2;1;01;05;06;02;04;14;17;16;15;900.4843;2;1;2;4;;0;0;0;0;17;04;15;0
5;1460;0066;01;1;1;2;1;2;1;1;7;1;2;1;2;2;1;1;1;1;8;1;2;2;1;2;2;2;01;24;05;04;02;11;17;15;10;104.1715;2;3;;4;;1;1;2;2;17;04;16;0
5;1460;0093;01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;25;03;13;10;;;17;12;;77.20587;;3;;4;;1;1;1;1;13;17;;0
5;1460;0106;01;1;1;1;1;1;1;1;1;1;2;1;1;3;1;1;1;1;1;2;1;2;2;1;1;1;22;24;10;03;04;09;02;04;11;104.1715;3;3;;4;;3;3;3;1;01;04;07;0
5;1460;0029;01;1;1;1;1;1;1;1;1;2;1;1;3;3;1;1;1;1;8;1;2;2;1;1;3;2;01;22;03;02;04;23;;;;88.59299;;3;;3;1;3;2;1;1;17;11;04;0
5;1460;0005;01;1;1;3;1;1;1;1;1;1;1;2;2;2;1;1;1;1;8;1;1;2;1;1;1;3;25;03;;03;10;;04;03;;309.8176;3;1;0;4;;2;1;2;1;17;07;;0
5;1460;0015;02;1;1;1;1;1;1;1;7;1;1;1;2;2;2;1;1;2;1;1;2;1;2;1;2;1;06;25;10;27;34;35;14;15;17;194.4858;2;2;0;4;;3;2;2;3;11;04;10;0
5;1460;0063;02;1;1;1;1;1;1;1;4;1;1;1;1;2;1;1;1;1;3;1;1;1;2;1;1;1;03;10;;22;10;01;;;;344.3824;2;1;2;3;3;2;1;2;2;17;11;;0
5;1460;0065;03;1;1;1;1;1;1;1;1;1;3;2;3;3;1;1;3;1;1;2;2;2;2;1;2;1;18;01;02;03;01;;03;11;17;180.1824;1;1;0;4;;1;1;2;1;21;13;04;0
5;1460;0098;01;1;1;1;1;1;1;1;4;1;1;1;1;1;2;1;1;1;5;1;2;1;2;1;1;1;10;24;22;21;34;04;02;04;25;97.24290;1;1;2;4;;2;3;2;2;04;13;21;0
5;1460;0102;01;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;03;10;32;03;15;27;17;04;02;186.4868;;3;;4;;1;1;1;1;04;13;17;0
5;1460;0113;01;1;1;3;1;1;1;1;4;2;2;2;2;2;1;2;1;2;8;1;2;2;1;1;2;1;16;06;01;03;04;27;29;31;32;344.3824;1;1;2;4;;3;2;2;1;17;15;04;0
5;1460;0004;02;1;1;1;1;1;1;1;6;1;2;1;2;2;1;1;1;1;8;1;1;2;3;2;1;1;07;01;22;03;04;02;04;17;02;258.8568;3;1;2;1;2;2;1;2;1;17;13;;0
5;1460;0087;01;1;1;1;1;1;2;1;3;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;03;24;22;04;03;;04;17;;309.8176;3;1;2;3;1;2;2;2;2;04;17;;0
5;1460;0085;01;1;1;1;1;1;1;1;2;1;2;1;1;2;1;1;3;1;1;2;1;2;1;1;1;1;22;01;;03;13;34;29;17;13;162.5171;;3;;4;;3;2;2;1;13;;;0
5;1460;0033;01;1;1;1;1;1;1;1;6;3;1;1;1;2;2;1;1;1;7;1;2;1;2;1;1;1;22;01;32;04;05;02;02;17;15;162.5171;1;1;0;4;;2;1;1;2;17;04;03;0
5;1460;0039;01;1;1;1;1;1;1;1;2;2;1;1;1;2;1;2;1;1;9;2;1;2;2;1;1;2;18;03;29;28;35;04;15;17;04;191.8496;1;1;2;1;1;3;1;2;1;02;11;13;0
5;1460;0059;01;1;1;1;1;1;1;1;1;1;1;1;3;3;1;1;1;1;7;1;1;2;1;1;1;2;21;07;03;01;34;25;17;04;02;219.2794;1;1;2;4;;0;0;0;0;02;17;04;0
5;1460;0064;01;1;1;1;3;1;1;1;6;1;2;1;1;1;1;1;1;3;8;1;1;2;2;1;1;1;07;15;;03;02;05;15;14;17;77.20587;;3;;4;;3;2;1;1;12;17;14;0
5;1460;0096;01;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;01;22;10;10;22;34;04;25;17;77.20587;;3;;4;;2;1;2;1;11;17;13;0
5;1460;0097;02;1;1;1;1;1;1;1;7;1;1;1;1;2;1;1;1;1;7;2;1;2;2;1;1;2;22;24;10;04;22;11;11;02;13;258.8568;1;3;;4;;3;1;1;2;21;11;27;0
5;1460;0101;01;1;1;1;1;1;1;1;4;1;2;1;2;2;2;1;2;2;7;1;1;1;2;1;1;1;10;03;13;03;04;34;03;04;25;186.4868;;3;;4;;2;2;2;2;09;15;17;0
5;1460;0021;01;1;1;1;1;1;1;1;6;1;3;2;2;2;1;1;1;1;8;2;2;2;2;1;3;3;03;10;16;35;31;;22;03;27;162.5171;3;3;;4;;3;1;3;3;16;10;03;0
5;1460;0031;02;1;1;2;2;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;1;1;1;1;1;1;06;03;10;31;35;21;25;27;;900.4843;1;1;0;2;3;3;2;3;2;11;03;;0
5;1460;0057;01;1;1;1;1;1;1;1;6;1;1;2;1;2;1;1;1;1;7;1;2;2;2;1;1;1;03;07;22;03;02;13;02;17;07;104.1715;;2;0;4;;1;3;2;1;17;13;02;0
5;1460;0049;01;1;1;2;1;1;1;1;6;1;1;1;2;3;1;1;3;1;6;1;1;2;3;1;1;1;01;16;10;04;02;;17;15;04;154.9088;;3;;4;;2;2;2;1;17;04;03;0
5;1460;0084;01;1;1;1;1;1;1;1;6;3;1;1;1;2;1;1;1;1;6;1;1;1;1;1;1;1;01;22;03;02;14;04;17;16;29;194.4858;2;1;2;2;2;3;1;1;1;15;17;04;0
5;1460;0103;01;1;1;1;3;1;1;1;1;1;1;1;3;3;1;1;1;1;9;2;2;1;2;1;1;1;22;06;07;29;21;27;25;31;23;104.1715;1;1;2;3;3;3;1;2;1;04;17;11;0
5;1460;0092;01;1;1;1;1;1;1;2;1;1;2;2;2;2;1;2;1;1;1;2;1;2;1;1;2;1;03;07;;25;10;;;;;186.4868;;1;0;4;;2;2;2;1;13;11;;0
5;1460;0042;02;1;1;1;1;1;1;1;4;1;1;2;2;2;1;1;1;1;1;1;1;1;3;1;1;1;22;05;11;04;02;14;17;16;15;164.1167;;3;;4;;3;2;1;2;04;03;07;0
5;1460;0058;01;1;1;1;1;1;1;1;4;3;2;2;2;2;2;1;1;1;9;2;2;2;2;1;2;1;18;24;11;03;35;;25;12;17;77.20587;;1;2;4;;3;2;2;3;12;17;13;0
5;1460;0067;01;1;1;2;1;1;1;1;4;2;2;3;3;2;1;1;1;1;6;1;3;1;3;2;3;3;01;11;06;06;16;04;25;32;17;77.96579;;3;;4;;3;2;2;2;29;21;33;0
5;1460;0076;01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;8;1;2;2;2;1;1;2;10;11;24;10;25;03;15;17;;77.20587;;3;;4;;1;2;2;2;13;17;11;0
5;1460;0099;01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;03;06;10;23;38;22;03;04;25;229.5883;1;1;2;4;;3;1;2;2;29;17;21;0
5;1460;0052;01;1;1;1;1;1;1;1;4;2;1;1;1;2;1;1;1;1;6;2;1;2;2;1;1;2;01;22;24;04;02;05;17;15;16;258.8568;3;1;0;4;;2;1;2;2;04;03;17;0
5;1460;0090;01;1;1;2;1;1;1;1;1;1;1;2;2;2;1;1;1;1;9;1;1;1;2;1;1;1;01;06;16;04;29;34;04;17;27;219.2794;1;1;0;4;;2;2;2;2;17;21;29;0
5;1460;0018;01;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;7;2;2;1;1;3;2;2;24;13;;04;03;;04;17;25;162.5171;3;1;0;4;;3;2;2;2;04;17;;0
5;1460;0108;01;1;1;1;1;2;1;1;1;1;1;1;1;2;3;1;3;1;3;2;1;2;2;1;1;1;03;10;22;31;04;02;04;25;17;77.20587;;1;2;4;;3;2;3;2;02;17;11;0
5;1460;0028;01;1;2;2;2;1;1;1;1;2;1;1;1;2;1;1;1;1;6;1;2;2;2;1;1;2;24;01;03;02;05;04;17;04;;77.20587;2;1;2;2;2;3;1;1;1;17;15;05;0
5;1460;0002;01;1;1;1;1;1;2;1;1;1;2;1;3;3;1;1;1;2;8;1;1;2;1;1;1;1;01;03;24;02;01;04;03;04;;77.20587;;1;0;2;2;0;0;0;0;03;04;17;0
5;1460;0077;01;1;1;2;1;2;1;1;6;1;2;1;1;1;2;2;1;2;5;1;1;2;1;2;2;1;03;10;24;01;06;;07;11;12;77.96579;;3;;4;;2;1;1;1;13;14;;0
5;1460;0083;01;1;1;1;1;1;1;1;6;1;1;1;1;2;1;1;1;1;6;1;1;1;1;1;1;1;01;32;22;04;02;05;17;04;16;344.3824;2;1;0;2;2;3;1;1;1;04;02;17;0
5;1460;0091;01;1;1;1;1;1;1;1;6;1;1;2;2;2;3;1;1;1;1;3;1;2;2;1;1;1;22;24;;03;13;04;29;25;;77.20587;;3;;4;;3;2;2;1;11;;;0
5;1460;0522;01;1;1;1;1;1;1;1;1;3;2;3;1;3;1;1;3;3;7;2;1;2;2;1;1;1;24;34;22;13;04;38;17;07;04;104.1715;;1;2;4;;3;2;3;1;17;10;;0
5;1460;0607;01;1;1;2;2;1;3;1;1;1;1;2;3;2;2;1;1;1;2;2;1;2;2;1;1;3;01;16;24;04;10;03;04;17;32;92.39298;2;1;2;2;3;3;1;2;2;04;17;21;0
5;1460;0023;01;1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;1;1;3;1;1;2;2;1;1;1;01;06;24;02;04;16;04;17;15;186.4868;;3;;1;1;2;1;1;1;03;04;;0
5;1460;0025;02;1;1;1;1;1;1;1;4;1;2;1;2;2;1;1;1;2;8;2;1;2;2;1;1;1;01;22;24;03;10;13;15;17;29;309.8176;1;2;0;4;;3;1;2;1;12;17;29;0
5;1460;0026;01;1;1;2;2;1;2;1;2;1;2;1;2;2;1;2;1;1;8;2;1;2;2;1;1;1;25;16;;21;37;25;02;11;17;104.1715;1;2;0;4;;2;1;2;2;17;11;13;0
5;1460;0047;01;1;1;1;1;1;1;1;7;3;1;1;2;2;1;1;1;1;2;1;2;2;1;1;1;1;03;;;13;;;17;;;229.5883;3;3;;4;;1;1;1;1;08;;;0
5;1460;0054;01;1;1;1;1;1;1;1;6;1;2;1;1;1;1;1;1;1;6;1;1;2;1;1;2;1;01;02;10;02;04;05;17;16;04;104.1715;;1;0;3;2;3;1;1;1;17;04;15;0
5;1460;0055;02;1;1;3;1;1;1;1;6;1;1;3;1;1;1;1;1;1;9;2;2;1;1;2;2;2;01;02;;10;38;;17;25;;412.1805;;3;;4;;3;2;1;2;17;03;38;0
5;1460;0070;04;1;1;1;1;1;1;1;4;1;2;1;1;2;1;1;3;1;6;1;1;1;1;1;1;1;01;24;07;02;04;05;17;16;04;200.7265;2;1;2;3;2;3;1;1;1;04;02;17;0
5;1460;0073;01;1;1;1;1;1;1;1;6;1;2;1;1;2;1;1;1;1;6;1;1;2;2;1;1;1;03;01;24;10;22;36;11;16;08;387.4760;;2;0;4;;3;1;1;1;13;11;12;0
5;1460;0074;01;1;1;1;1;1;1;1;2;1;2;2;1;2;1;1;1;1;4;1;2;1;2;1;2;2;01;03;22;03;21;28;25;03;;229.5883;1;1;0;1;1;3;1;3;1;02;;;0
5;1460;0080;01;1;1;1;1;1;1;1;6;1;1;2;2;2;1;3;3;1;6;1;1;2;1;1;1;2;24;01;22;02;03;04;17;16;21;104.1715;;1;0;4;;3;2;1;1;17;16;04;0
5;1460;0095;01;1;1;1;2;1;1;1;6;1;2;1;1;2;1;1;1;1;8;1;1;2;1;1;2;2;13;10;18;03;09;12;17;03;04;88.59299;;3;;4;;3;2;1;2;10;15;03;0
5;1470;0012;02;1;1;1;1;1;1;1;6;1;1;1;1;1;1;1;1;1;8;1;1;1;2;2;2;2;01;07;16;02;34;29;15;04;05;205.8473;;1;0;4;;1;1;1;1;04;21;02;0
5;1470;0063;01;1;1;1;1;1;1;1;1;1;1;1;3;3;1;1;1;1;7;3;3;2;1;1;3;3;01;05;11;03;02;12;29;21;26;68.55721;;3;;4;;1;1;1;1;02;04;13;0
5;1470;0512;01;1;1;2;1;3;1;1;7;1;2;3;3;3;3;1;1;1;9;1;2;1;1;1;1;2;13;06;;;;;;;;68.55721;;3;;4;;0;0;0;0;;;;0
5;1470;0605;03;1;1;1;1;1;1;1;7;1;1;1;1;1;1;1;1;1;9;2;3;2;2;2;2;2;03;13;01;03;37;22;04;03;11;331.9041;;1;0;4;;3;2;1;1;09;08;11;0
5;1470;0016;01;1;1;1;1;1;1;1;1;1;1;1;3;3;1;2;1;1;1;2;1;2;2;2;1;1;01;06;07;26;29;32;04;11;12;232.2610;1;3;;1;2;3;1;1;1;21;25;23;0
5;1470;0035;01;1;1;2;1;1;1;1;1;1;1;1;3;3;1;1;1;1;9;1;1;1;2;1;1;1;01;06;13;22;25;26;10;18;04;48.54985;;3;;1;2;3;1;1;1;03;11;16;0
5;1470;0051;03;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;2;2;2;1;1;1;01;22;32;01;03;04;25;17;15;469.7519;;1;2;4;;1;1;1;1;04;09;15;0
5;1470;0071;01;1;1;1;1;1;1;1;1;3;2;2;2;3;1;2;3;3;6;2;1;2;2;1;1;2;03;10;24;10;13;02;04;03;14;102.7248;3;1;2;2;2;2;2;2;2;29;17;27;0
5;1470;0086;01;1;1;1;1;1;1;1;7;1;1;1;1;1;1;1;1;1;7;2;1;2;1;1;1;1;11;16;06;10;03;04;10;11;12;48.54985;;3;;1;2;3;1;1;1;11;12;18;0
5;1470;0097;01;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;7;1;1;2;2;1;1;1;16;24;03;16;01;02;17;09;04;102.7248;2;1;0;3;1;0;0;0;0;17;09;04;0
5;1470;0100;01;1;1;2;2;1;2;1;1;1;2;1;1;2;1;1;2;2;6;2;1;2;2;1;1;1;24;25;03;03;05;38;38;22;18;48.54985;1;2;0;3;1;2;1;2;1;17;38;12;0
5;1470;0060;01;1;1;1;1;3;1;1;7;1;2;1;1;3;1;2;1;1;3;2;1;2;2;1;1;3;03;06;32;32;25;34;04;25;17;50.79059;;3;;1;2;2;2;1;2;03;07;11;0
5;1470;0075;03;1;1;1;1;1;1;1;1;1;3;1;3;3;1;2;1;1;1;1;1;2;2;1;3;1;06;03;22;03;22;10;02;17;16;315.1502;3;3;;4;;2;2;2;1;13;11;04;0
5;1470;0020;01;1;1;1;1;1;1;1;7;1;1;1;1;1;1;2;1;1;9;2;1;2;2;1;2;1;03;22;01;13;04;22;10;03;29;130.6294;2;1;2;2;2;1;1;1;1;13;17;11;0
5;1470;0024;01;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;01;06;11;21;22;23;21;08;17;101.7777;;1;0;1;1;2;2;2;1;12;17;03;0
5;1470;0038;01;1;1;1;1;1;1;1;6;1;1;1;2;2;1;1;1;1;9;1;1;2;1;1;1;1;24;28;25;18;10;35;11;03;04;48.54985;;3;;4;;1;1;1;1;11;04;14;0
5;1470;0043;01;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;3;3;3;1;2;2;3;1;01;10;13;02;13;18;23;17;04;97.28763;;3;;4;;1;1;1;1;11;17;04;0
5;1470;0047;06;1;1;1;1;1;3;1;1;2;2;1;1;2;1;2;2;2;6;1;1;2;2;1;1;2;16;01;11;01;10;16;16;17;29;552.4895;;3;;4;;2;2;2;2;16;17;;0
5;1470;0099;02;2;1;1;1;1;1;1;3;2;2;1;2;2;1;2;1;1;6;2;1;1;2;2;2;2;01;13;16;16;01;09;02;17;04;145.4418;;1;2;4;;2;1;1;1;17;04;02;0
5;1470;0127;01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;3;1;2;2;1;1;3;01;05;10;22;28;35;04;11;01;130.6294;;3;;4;;1;1;1;1;17;09;04;0
5;1470;0018;01;1;1;1;1;1;1;2;4;2;2;2;2;2;2;1;1;1;8;1;1;2;2;1;2;2;03;06;07;25;23;;29;25;01;130.6294;;1;2;4;;1;1;1;1;29;11;17;0
5;1470;0030;01;1;1;1;1;1;1;1;6;1;2;1;1;1;1;1;1;1;8;1;1;2;2;1;2;1;05;12;;02;03;;17;15;;130.6294;2;3;;1;1;2;1;2;1;11;17;15;0
5;1470;0034;01;1;1;1;1;1;1;1;7;1;1;2;2;1;1;1;1;1;7;1;1;2;1;1;1;2;03;01;22;21;37;02;31;23;25;130.6294;2;1;0;4;;3;1;3;1;11;29;31;0
5;1470;0061;01;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;8;1;1;2;2;2;2;1;10;03;01;34;36;35;29;11;17;128.8743;2;1;2;4;;3;1;2;3;21;14;04;0
5;1470;0072;02;1;1;1;1;2;2;1;1;1;2;1;3;3;2;1;1;1;8;2;1;2;1;2;1;1;01;22;24;21;26;29;04;11;17;238.2830;;3;;4;;2;2;2;1;04;11;17;0
5;1470;0082;01;1;1;1;1;1;1;1;6;1;1;1;1;3;1;1;1;1;7;3;1;2;2;3;1;3;03;06;24;01;04;29;33;15;14;72.58044;1;1;2;4;;1;1;1;1;27;10;04;0
5;1470;0102;01;1;2;2;1;1;1;1;7;1;1;1;2;2;1;2;2;2;1;1;1;2;1;1;1;2;25;22;24;22;21;03;17;16;15;48.54985;;3;;4;;2;2;2;2;13;04;17;0
5;1470;0126;01;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;1;1;1;2;3;3;3;2;1;1;01;24;22;26;09;28;17;04;18;72.58044;2;2;0;4;;2;1;1;1;07;13;16;0
5;1470;0003;01;1;2;1;1;1;1;1;6;2;1;1;3;3;1;2;1;1;2;2;1;2;1;2;3;2;13;25;03;01;02;34;15;17;25;72.58044;1;3;;4;;3;1;1;2;17;16;02;0
5;1470;0041;01;1;1;2;2;1;1;1;7;1;2;1;2;2;1;2;2;2;1;1;1;1;1;1;1;1;01;03;07;22;03;10;15;17;04;72.58044;;1;0;4;;0;0;0;0;21;11;16;0
5;1470;0069;01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;7;3;1;1;1;1;1;1;01;03;24;03;10;21;10;09;17;184.1631;2;1;0;4;;1;1;1;1;09;11;07;0
5;1470;0119;01;1;1;1;1;1;1;1;7;3;3;1;3;3;3;1;3;1;3;3;1;3;3;3;3;3;22;24;30;22;27;32;02;12;17;50.79059;;3;;4;;3;1;1;3;01;04;11;0
5;1470;0125;01;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;9;3;1;1;2;3;2;1;01;06;10;01;04;34;04;03;17;102.7248;3;1;0;2;2;2;1;1;1;12;15;17;0
5;1470;0006;01;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;2;1;2;2;1;1;1;24;28;36;01;25;03;07;01;17;97.28763;2;2;0;4;;2;2;2;2;17;09;21;0
5;1470;0008;01;1;1;1;1;1;1;1;5;1;1;1;3;3;1;1;1;1;7;3;1;2;1;1;1;1;01;03;10;09;10;03;01;08;15;102.7248;;3;;4;;1;1;1;1;07;11;13;0
5;1470;0014;01;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;6;1;1;2;2;1;1;1;24;16;07;10;03;09;17;04;03;50.79059;3;2;0;4;;0;0;0;0;17;04;11;0
5;1470;0022;01;1;1;3;3;3;1;1;1;3;1;1;3;3;3;1;1;1;9;1;3;2;3;3;3;1;01;03;16;23;29;28;04;08;15;72.58044;3;3;;4;;2;1;1;1;17;08;21;0
5;1470;0023;01;1;1;1;1;1;1;1;1;1;1;1;3;3;1;1;1;1;7;3;3;3;3;1;1;1;22;24;01;22;04;28;17;08;14;145.4418;;1;0;2;2;3;1;1;1;04;16;01;0
5;1470;0026;01;1;1;1;1;1;1;1;6;1;1;1;3;2;1;1;1;1;2;2;1;2;1;1;1;2;28;24;29;03;34;04;03;26;17;72.58044;;1;0;2;2;3;1;2;1;17;02;09;0
5;1470;0046;01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;3;1;2;2;2;1;2;24;03;22;28;03;22;03;11;04;139.9285;1;1;0;2;2;3;2;2;1;03;11;04;0
5;1470;0048;01;1;1;1;1;1;1;1;4;1;2;1;1;2;1;1;1;1;7;1;1;2;2;1;1;2;10;13;;13;02;10;10;13;;139.9285;;1;0;3;2;2;1;2;2;13;11;17;0
5;1470;0053;02;1;1;1;1;2;1;1;7;2;2;1;2;2;1;1;2;2;7;1;1;2;2;1;1;2;03;13;22;22;38;33;15;29;04;137.3798;;3;;4;;2;2;2;2;27;29;21;0
5;1470;0056;01;1;1;3;2;1;1;1;7;1;1;1;3;3;1;1;1;1;6;1;1;1;2;1;1;1;03;01;22;03;22;13;17;25;04;68.55721;;3;;4;;3;3;3;3;17;13;04;0
5;1470;0080;01;1;1;1;1;1;1;1;4;1;1;1;1;2;1;1;1;1;7;1;1;2;2;1;1;1;06;24;31;03;01;31;03;04;38;102.7248;2;1;0;1;2;2;1;2;1;03;01;33;0
5;1470;0095;01;1;1;1;1;1;1;1;6;1;1;1;1;2;1;1;1;1;6;2;1;3;1;1;1;1;01;24;22;35;34;25;17;01;04;48.54985;2;2;0;4;;0;0;0;0;17;04;14;0
5;1470;0107;01;1;1;1;1;1;1;1;6;1;1;1;1;1;1;1;2;3;6;3;1;3;3;3;1;1;01;07;03;04;06;22;17;11;04;72.72091;;3;;4;;3;1;1;1;17;09;08;0
5;1470;0111;01;1;1;1;1;1;1;1;6;1;1;1;2;2;1;1;1;1;3;1;2;1;2;1;1;1;22;24;33;22;37;26;25;33;;101.7777;2;1;2;4;;2;3;3;3;25;13;;0
5;1470;0129;01;1;1;1;1;3;1;1;6;1;1;1;3;3;3;1;1;1;7;1;3;1;2;2;2;1;01;03;06;21;24;27;04;17;08;50.79059;1;1;0;4;;1;1;1;1;04;17;08;0
5;1470;0131;01;1;1;1;1;1;1;1;6;1;1;1;1;2;1;1;1;1;7;2;1;2;2;3;1;1;01;24;32;04;22;03;17;09;15;97.28763;1;1;0;4;;2;1;1;1;02;12;17;0
5;1470;0594;01;1;1;1;1;1;1;1;4;1;1;1;1;2;1;1;1;1;1;2;1;2;2;1;1;1;01;16;24;02;27;11;04;17;25;102.7248;2;1;2;1;2;0;0;0;0;15;11;18;0
5;1470;0613;02;1;1;2;1;1;1;1;6;1;2;1;1;2;1;1;2;1;3;2;2;2;2;1;2;1;15;03;22;11;10;03;11;15;23;145.4418;;1;0;4;;3;2;2;1;11;17;09;0
5;1470;0005;02;1;1;2;2;1;1;2;1;2;2;1;2;2;2;2;2;2;3;2;2;2;2;2;1;1;25;22;24;22;03;10;17;12;21;101.7777;2;3;;4;;1;1;1;1;16;10;02;0
5;1470;0036;01;2;2;1;1;1;1;1;6;1;2;1;2;2;1;1;1;1;8;1;2;1;3;1;2;1;01;16;10;01;22;34;25;21;23;48.54985;;3;;1;2;2;2;1;1;16;10;31;0
5;1470;0052;01;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;1;6;1;1;2;1;1;1;1;03;06;10;13;03;37;04;08;15;50.79059;;3;;4;;2;1;1;1;15;17;10;0
