DP1;DP2;ECH;PER;NDEP;D2A;D2B;D3;D4;D5A;D5B;D6;D7;D8;D8C;D9;D11;D12;MOD;MODP;MOIP;DOIB;DIST;DISP;DFIN;D11;;
3;1310;0066;03;02;24;;1303;1700;01;;;1310;1730;0030;2;;;31;31;31;9168;13751;13751;0;9;;1
3;1310;0066;04;01;01;;1310;0745;24;;;1313;0800;0015;0;;;01;01;01;870;1000;1000;0;8;;1
3;1310;0066;04;02;24;;1313;1225;01;;;1310;1240;0015;0;;;01;01;01;870;1000;1000;0;9;;1
3;1310;0066;04;03;01;;1310;1400;51;;;1310;1420;0020;0;;;01;01;01;1159;1333;1333;0;5;;2
3;1310;0066;04;04;51;;1310;1630;01;;;1310;1700;0030;0;;;01;01;01;1739;2000;2000;0;5;;1
3;1310;0066;05;01;01;;1310;0730;23;;;1310;0800;0030;0;;;01;01;01;1739;2000;2000;0;8;;1
3;1310;0066;05;02;23;;1310;1200;01;;;1310;1220;0020;0;;;01;01;01;1159;1333;1333;0;9;;1
3;1310;0066;05;03;01;;1310;1700;51;;;1310;1710;0010;0;;;01;01;01;580;667;667;0;5;;2
3;1310;0066;05;04;51;;1310;1900;01;;;1310;1905;0005;1;;;22;22;22;1301;2192;2192;0;5;;1
3;1310;0066;06;01;01;;1310;1000;42;;;1310;1005;0005;1;;;22;22;22;1301;2192;2192;0;5;;2
3;1310;0066;06;02;42;;1310;1035;01;;;1310;1040;0005;1;;;22;22;22;1301;2192;2192;0;5;;1
3;1310;0066;06;03;01;;1310;1400;32;;;1318;1410;0010;1;;;22;22;22;1930;2365;2365;0;5;;2
3;1310;0066;06;04;32;;1318;1510;01;;;1310;1520;0010;1;;;22;22;22;1930;2349;2349;0;5;;1
3;1310;0109;01;01;01;;1310;0730;52;;;1310;0740;0010;0;;;01;01;01;580;667;667;0;5;;2
3;1310;0109;01;02;52;;1310;0740;01;;;1310;0750;0010;0;;;01;01;01;580;667;667;0;5;;1
3;1310;0109;01;03;01;;1310;1000;32;;;1311;1005;0005;0;;;01;01;01;290;333;333;0;5;;2
3;1310;0109;01;04;32;;1311;1025;01;;;1310;1030;0005;0;;;01;01;01;290;333;333;0;5;;1
3;1310;0109;01;05;01;;1310;1630;52;;;1310;1640;0010;0;;;01;01;01;580;667;667;0;5;;2
3;1310;0109;01;06;52;;1310;1640;01;;;1310;1650;0010;0;;;01;01;01;580;667;667;0;5;;1
3;1310;0036;01;01;01;;1310;0830;61;21;;1310;0835;0005;1;;;21;21;21;535;920;920;0;1;;2
3;1310;0036;01;02;63;21;1310;0840;11;;;1210;0915;0035;1;;;21;21;21;14218;25270;25108;0;1;;2
3;1310;0036;01;03;11;;1210;1640;64;41;;1310;1730;0050;1;;;21;21;21;14166;21388;21388;0;2;;2
3;1310;0036;01;04;62;41;1310;1735;01;;;1310;1740;0005;1;;;21;21;21;732;2151;2151;0;2;;2
3;1310;0036;01;05;01;;1310;1755;61;51;;1310;1802;0007;1;;;21;21;21;900;2253;2253;0;5;;3
3;1310;0036;01;06;63;51;1310;1805;64;21;;1310;1815;0010;1;;;21;21;21;1318;3291;3291;0;5;;3
3;1310;0036;01;07;62;21;1310;1820;01;;;1310;1825;0005;1;;;21;21;21;535;725;725;0;5;;1
3;1310;0036;02;01;01;;1310;0800;61;22;;1310;0810;0010;1;;;21;21;21;1065;2205;2205;0;5;;2
3;1310;0036;02;02;63;22;1310;0830;01;;;1310;0840;0010;1;;;21;21;21;1065;2018;2018;0;5;;1
3;1310;0036;02;03;01;;1310;0945;61;41;;1180;1015;0030;1;;;21;21;21;11722;15611;15611;0;5;;6
3;1310;0036;02;04;61;41;1180;1120;53;;;1311;1145;0025;1;;;21;21;21;11271;15111;15111;0;5;;6
3;1310;0036;02;05;53;;1311;1215;61;32;;1311;1220;0005;1;;;21;21;21;154;277;277;0;5;;6
3;1310;0036;02;06;61;32;1311;1305;54;;;1318;1315;0010;1;;;21;21;21;1791;2486;2486;0;5;;6
3;1310;0036;02;07;54;;1318;1615;64;22;;1310;1620;0005;1;;;21;21;21;666;1122;1122;0;5;;6
3;1310;0036;02;08;62;22;1310;1640;01;;;1310;1650;0010;1;;;21;21;21;1065;2018;2018;0;5;;1
3;1310;0036;02;09;01;;1310;1710;61;41;;1310;1715;0005;1;;;21;21;21;732;2540;2540;0;5;;3
3;1310;0036;02;10;63;41;1310;1755;51;;;1310;1800;0005;1;;;21;21;21;674;877;877;0;5;;3
3;1310;0036;02;11;51;;1310;1900;01;;;1310;1910;0010;1;;;21;21;21;900;3405;3405;0;5;;1
3;1310;0036;03;01;01;;1310;0800;22;;;1310;0810;0010;1;;;22;22;22;1065;2205;2205;0;8;;1
3;1310;0036;03;02;22;;1310;1640;01;;;1310;1650;0010;1;;;22;22;22;1065;2018;2018;0;9;;1
3;1310;0036;03;03;01;;1310;1710;41;;;1310;1715;0005;1;;;22;22;22;732;2540;2540;0;5;;2
3;1310;0036;03;04;41;;1310;1735;01;;;1310;1740;0005;1;;;22;22;22;732;2151;2151;0;5;;1
3;1310;0036;03;05;01;;1310;1755;51;;;1310;1802;0007;1;;;22;22;22;900;2253;2253;0;5;;2
3;1310;0036;03;06;51;;1310;1900;01;;;1310;1910;0010;1;;;22;22;22;900;3405;3405;0;5;;1
3;1310;0036;04;01;01;;1310;0945;41;;;1180;1015;0030;1;;;22;22;22;11722;15611;15611;0;5;;6
3;1310;0036;04;02;41;;1180;1120;53;;;1311;1145;0025;1;;;22;22;22;11271;15111;15111;0;5;;6
3;1310;0036;04;03;53;;1311;1215;32;;;1311;1220;0005;1;;;22;22;22;154;277;277;0;5;;6
3;1310;0036;04;04;32;;1311;1305;54;;;1318;1315;0010;1;;;22;22;22;1791;2486;2486;0;5;;6
3;1310;0036;04;05;54;;1318;1615;64;22;;1310;1620;0005;1;;;22;22;22;666;1122;1122;0;5;;6
3;1310;0036;04;06;62;22;1310;1640;01;;;1310;1650;0010;1;;;22;22;22;1065;2018;2018;0;5;;1
3;1310;0036;04;07;01;;1310;1710;41;;;1310;1715;0005;1;;;22;22;22;732;2540;2540;0;5;;3
3;1310;0036;04;08;41;;1310;1755;51;;;1310;1800;0005;1;;;22;22;22;674;877;877;0;5;;3
3;1310;0036;04;09;51;;1310;1900;01;;;1310;1910;0010;1;;;22;22;22;900;3405;3405;0;5;;1
3;1310;0050;01;01;01;;1310;1520;64;23;;9592;1535;0015;1;;;21;21;21;3657;6456;2530;0;5;;2
3;1310;0050;01;02;62;23;9592;1540;01;;;1310;1555;0015;1;;;21;21;21;3657;7618;6101;0;5;;1
3;1310;0050;01;03;01;;1310;1800;54;;;1360;1830;0030;1;;;21;21;21;17666;28541;28541;0;5;;3
3;1310;0050;01;04;54;;1360;2030;54;;;1360;2040;0010;1;;;21;21;21;1787;4206;4206;0;5;;3
3;1310;0050;01;05;54;;1360;2207;01;;;1310;2240;0033;1;;;21;21;21;18471;32270;32270;0;5;;1
3;1310;0050;02;01;01;;1310;0750;61;23;;9592;0805;0015;1;;;21;21;21;3657;6456;2530;0;5;;2
3;1310;0050;02;02;63;23;9592;0806;01;;;1310;0821;0015;1;;;21;21;21;3657;7844;6327;0;5;;1
3;1310;0050;02;03;01;;1310;0945;41;;;1310;0950;0005;1;;;21;21;21;732;2540;2540;0;5;;4
3;1310;0050;02;04;41;;1310;1010;33;;;1310;1015;0005;1;;;21;21;21;732;2148;2148;0;5;;4
3;1310;0050;02;05;33;;1310;1030;54;;;1310;1035;0005;1;;;21;21;21;316;569;569;0;5;;4
3;1310;0050;02;06;54;;1310;1110;01;;;1310;1115;0005;1;;;21;21;21;316;569;569;0;5;;1
3;1310;0050;02;07;01;;1310;1400;32;;;1318;1410;0010;1;;;21;21;21;1661;2545;2545;0;5;;5
3;1310;0050;02;08;32;;1318;1420;42;;;1180;1440;0020;1;;;21;21;21;11358;16673;16673;0;5;;5
3;1310;0050;02;09;42;;1180;1510;32;;;1318;1520;0010;1;;;21;21;21;11198;17284;17284;0;5;;5
3;1310;0050;02;10;32;;1318;1530;33;;;1310;1540;0010;1;;;21;21;21;2200;4884;4884;0;5;;5
3;1310;0050;02;11;33;;1310;1545;01;;;1310;1600;0015;1;;;21;21;21;1110;3272;3272;0;5;;1
3;1310;0050;02;12;01;;1310;1715;54;;;9620;1750;0035;1;;;21;21;21;20869;33480;3780;0;5;;4
3;1310;0050;02;13;54;;9620;1800;32;;;9620;1810;0010;0;;;01;01;01;580;667;0;0;5;;4
3;1310;0050;02;14;32;;9620;1835;54;;;9620;1845;0010;0;;;01;01;01;580;667;0;0;5;;4
3;1310;0050;03;01;01;;1310;1400;32;;;1318;1410;0010;1;;;22;22;22;1661;2545;2545;0;5;;5
3;1310;0050;03;02;32;;1318;1420;42;;;1180;1440;0020;1;;;22;22;22;11358;16673;16673;0;5;;5
3;1310;0050;03;03;42;;1180;1510;32;;;1318;1520;0010;1;;;22;22;22;11198;17284;17284;0;5;;5
3;1310;0050;03;04;32;;1318;1530;33;;;1310;1540;0010;1;;;22;22;22;2200;4884;4884;0;5;;5
3;1310;0050;03;05;33;;1310;1545;01;;;1310;1600;0015;1;;;22;22;22;1110;3272;3272;0;5;;1
3;1310;0050;04;01;01;;1310;0725;24;;;1303;0820;0055;2;;;31;31;31;7873;11810;11810;0;8;;1
3;1310;0050;04;02;24;;1303;1400;01;;;1310;1510;0070;2;;;31;31;31;7873;11810;11810;0;9;;1
3;1310;0050;05;01;01;;1310;0750;23;;;9592;0805;0015;1;;;22;22;22;3657;6456;2530;0;8;;1
3;1310;0050;05;02;23;;9592;1540;01;;;1310;1555;0015;1;;;22;22;22;3657;7618;6101;0;9;;1
3;1310;0050;06;01;01;;1310;1400;32;;;1318;1410;0010;1;;;22;22;22;1661;2545;2545;0;5;;5
3;1310;0050;06;02;32;;1318;1420;42;;;1180;1440;0020;1;;;22;22;22;11358;16673;16673;0;5;;5
3;1310;0050;06;03;42;;1180;1510;32;;;1318;1520;0010;1;;;22;22;22;11198;17284;17284;0;5;;5
3;1310;0050;06;04;32;;1318;1530;33;;;1310;1540;0010;1;;;22;22;22;2200;4884;4884;0;5;;5
3;1310;0050;06;05;33;;1310;1545;01;;;1310;1600;0015;1;;;22;22;22;1110;3272;3272;0;5;;1
3;1310;0050;06;06;01;;1310;1800;54;;;1360;1830;0030;1;;;22;22;22;17666;28541;28541;0;5;;3
3;1310;0050;06;07;54;;1360;2030;54;;;1360;2040;0010;1;;;22;22;22;1787;4206;4206;0;5;;3
3;1310;0050;06;08;54;;1360;2207;01;;;1310;2240;0033;1;;;22;22;22;18471;32270;32270;0;5;;1
3;1310;0051;01;01;01;;1310;0750;61;22;;1310;0810;0020;0;;;01;01;01;1159;1333;1333;0;5;;2
3;1310;0051;01;02;63;22;1310;0820;01;;;1310;0840;0020;0;;;01;01;01;1159;1333;1333;0;5;;1
3;1310;0051;01;03;01;;1310;0945;11;;;1308;1000;0015;1;;;21;21;21;6065;7811;7811;0;6;;1
3;1310;0051;01;04;11;;1308;1230;32;;;1318;1300;0030;1;;;21;21;21;5228;8759;8759;0;2;;3
3;1310;0051;01;05;32;;1318;1400;32;;;1318;1405;0005;1;;;21;21;21;201;362;362;0;2;;3
3;1310;0051;01;06;32;;1318;1430;01;;;1310;1440;0010;1;;;21;21;21;1661;2500;2500;0;2;;3
3;1310;0051;01;07;01;;1310;1550;64;22;;1310;1610;0020;0;;;01;01;01;1159;1333;1333;0;5;;2
3;1310;0051;01;08;62;22;1310;1645;01;;;1310;1700;0015;0;;;01;01;01;870;1000;1000;0;5;;1
3;1310;0012;01;01;01;;1310;0930;51;;;1310;0940;0010;0;;;01;01;01;580;667;667;0;5;;2
3;1310;0012;01;02;51;;1310;1205;01;;;1310;1215;0010;0;;;01;01;01;580;667;667;0;5;;1
3;1310;0012;01;03;01;;1310;1330;51;;;1310;1340;0010;0;;;01;01;01;580;667;667;0;5;;2
3;1310;0012;01;04;51;;1310;1600;01;;;1310;1610;0010;0;;;01;01;01;580;667;667;0;5;;1
3;1310;0012;02;01;01;;1310;0900;71;01;;1015;0925;0025;1;;;21;21;21;10083;14128;14128;0;5;;2
3;1310;0012;02;02;73;01;1015;0925;01;;;1310;0945;0020;1;;;21;21;21;10083;13868;13868;0;5;;1
3;1310;0012;02;03;01;;1310;1345;32;;;1491;1415;0030;1;;;21;21;21;17824;21651;21651;0;5;;2
3;1310;0012;02;04;32;;1491;1600;01;;;1310;1630;0030;1;;;21;21;21;17824;21604;21604;0;5;;1
3;1310;0042;02;01;01;;1310;0630;11;;;1310;0650;0020;0;;;01;01;01;1159;1333;1333;0;6;;1
3;1310;0042;02;02;11;;1310;0830;33;;;1310;0835;0005;0;;;01;01;01;290;333;333;0;2;;3
3;1310;0042;02;03;33;;1310;0840;13;;;1310;0900;0020;0;;;01;01;01;1159;1333;1333;0;2;;3
3;1310;0042;02;04;13;;1310;1100;01;;;1310;1130;0030;0;;;01;01;01;1739;2000;2000;0;2;;3
3;1310;0082;01;01;01;;1310;0900;51;;;1294;0915;0015;1;;;21;21;21;5189;6796;6796;0;5;;2
3;1310;0082;01;02;51;;1294;1215;01;;;1310;1230;0015;1;;;21;21;21;5189;6617;6617;0;5;;1
3;1310;0082;01;03;01;;1310;1545;54;;;9594;1600;0015;1;;;21;21;21;4171;5781;3823;0;5;;2
3;1310;0082;01;04;54;;9594;1615;01;;;1310;1630;0015;1;;;21;21;21;4171;7816;3475;0;5;;1
3;1310;0082;02;01;01;;1310;0900;51;;;1294;0915;0015;1;;;22;22;22;5189;6796;6796;0;5;;2
3;1310;0082;02;02;51;;1294;1215;01;;;1310;1230;0015;1;;;22;22;22;5189;6617;6617;0;5;;1
3;1310;0005;01;01;01;;1310;1430;51;;;1310;1445;0015;0;;;01;01;01;870;1000;1000;0;5;;2
3;1310;0005;01;02;51;;1310;1615;01;;;1310;1630;0015;0;;;01;01;01;870;1000;1000;0;5;;1
3;1310;0005;01;03;01;;1310;1630;64;51;;1310;1636;0006;1;;;21;21;21;557;1003;1003;0;5;;2
3;1310;0005;01;04;62;51;1310;1651;01;;;1310;1657;0006;1;;;21;21;21;557;1003;1003;0;5;;1
3;1310;0008;01;01;01;;1310;1330;54;;;1310;1335;0005;0;;;01;01;01;290;333;333;0;5;;2
3;1310;0008;01;02;54;;1310;1555;01;;;1310;1600;0005;0;;;01;01;01;290;333;333;0;5;;1
3;1310;0008;02;01;01;;1310;0615;11;;;1020;0700;0045;2;;;33;33;51;7287;10931;10931;0;6;;1
3;1310;0008;02;02;11;;1020;1200;53;;;1020;1205;0005;0;;;01;01;01;290;333;333;0;5;;2
3;1310;0008;02;03;53;;1020;1240;11;;;1020;1245;0005;0;;;01;01;01;290;333;333;0;5;;1
3;1310;0008;02;04;11;;1020;1545;01;;;1310;1730;0105;2;;;33;33;51;7287;10931;10931;0;7;;1
3;1310;0015;01;01;01;;1310;0505;11;;;1320;0520;0015;1;;;21;21;21;7277;9106;9106;0;6;;1
3;1310;0015;01;02;11;;1320;1100;32;;;1301;1105;0005;1;;;21;21;21;1546;1941;1941;0;2;;2
3;1310;0015;01;03;32;;1301;1110;01;;;1310;1120;0010;1;;;21;21;21;5732;7321;7321;0;2;;2
3;1310;0015;01;04;01;;1310;1700;91;;;1140;1840;0100;3;;;33;33;51;13918;26263;26263;0;5;;2
3;1310;0015;01;05;91;;1140;1840;01;;;1310;2020;0100;1;;;22;22;22;9385;17732;17732;0;5;;1
3;1310;0015;02;01;02;;9594;0850;22;;;9594;0855;0005;1;;;22;22;22;416;749;0;0;5;;1
3;1310;0015;02;02;22;;9594;1630;02;;;9594;1635;0005;1;;;22;22;22;416;749;0;0;5;;6
3;1310;0015;02;03;02;;9594;1700;52;;;9594;1730;0030;1;;;96;96;96;416;749;0;0;5;;6
3;1310;0015;02;04;52;;9594;1730;02;;;9594;1800;0030;1;;;96;96;96;416;749;0;0;5;;6
3;1310;0015;02;05;02;;9594;1805;32;;;9594;1810;0005;1;;;22;22;22;416;749;0;0;5;;6
3;1310;0015;02;06;32;;9594;1840;02;;;9594;1845;0005;1;;;22;22;22;416;749;0;0;5;;6
3;1310;0018;01;01;01;;1310;1500;52;;;1310;1530;0030;0;;;01;01;01;1739;2000;2000;0;5;;2
3;1310;0018;01;02;52;;1310;1530;01;;;1310;1600;0030;0;;;01;01;01;1739;2000;2000;0;5;;1
3;1310;0022;01;01;01;;1310;0826;11;;;1028;0900;0034;1;;;51;51;51;6464;9695;9695;0;6;;1
3;1310;0022;01;02;11;;1028;1200;01;;;1310;1235;0035;1;;;51;51;51;6464;9695;9695;0;7;;1
3;1310;0022;01;03;01;;1310;1326;11;;;1028;1400;0034;1;;;51;51;51;6464;9695;9695;0;6;;1
3;1310;0022;01;04;11;;1028;1800;01;;;1310;1834;0034;1;;;51;51;51;6464;9695;9695;0;7;;1
3;1310;0022;01;05;01;;1310;1925;64;51;;1310;1930;0005;1;;;21;21;21;557;1003;1003;0;5;;2
3;1310;0022;01;06;62;51;1310;1932;01;;;1310;1937;0005;1;;;21;21;21;557;1003;1003;0;5;;1
3;1310;0022;01;07;01;;1310;1945;51;;;1310;1955;0010;1;;;21;21;21;2805;4074;4074;0;5;;2
3;1310;0022;01;08;51;;1310;2030;01;;;1310;2040;0010;1;;;21;21;21;2805;4049;4049;0;5;;1
3;1310;0022;02;01;01;;1310;1500;32;;;1311;1510;0010;1;;;21;21;21;2890;4222;4222;0;5;;2
3;1310;0022;02;02;32;;1311;1600;01;;;1310;1610;0010;1;;;21;21;21;2890;4068;4068;0;5;;1
3;1310;0022;02;03;01;;1310;1755;61;51;;1310;1800;0005;1;;;21;21;21;557;1003;1003;0;5;;2
3;1310;0022;02;04;63;51;1310;1800;01;;;1310;1805;0005;1;;;21;21;21;557;1003;1003;0;5;;1
3;1310;0022;02;05;01;;1310;1910;51;;;1270;1922;0012;1;;;21;21;21;3837;5604;5604;0;5;;2
3;1310;0022;02;06;51;;1270;2033;01;;;1310;2045;0012;1;;;21;21;21;3837;5651;5651;0;5;;1
3;1310;0022;03;01;01;;1310;0740;23;;;1290;0750;0010;0;;;01;01;01;580;667;667;0;8;;1
3;1310;0022;03;02;23;;1290;1210;01;;;1310;1212;0002;1;;;22;22;22;920;1281;1281;0;9;;1
3;1310;0022;03;03;01;;1310;1217;54;;;1310;1220;0003;1;;;22;22;22;557;1003;1003;0;3;;2
3;1310;0022;03;04;54;;1310;1345;23;;;1290;1349;0004;1;;;22;22;22;920;1266;1266;0;3;;2
3;1310;0022;03;05;23;;1290;1718;01;;;1310;1725;0007;0;;;01;01;01;406;467;467;0;9;;1
3;1310;0022;04;01;01;;1310;0740;23;;;1290;0750;0010;0;;;01;01;01;580;667;667;0;8;;1
3;1310;0022;04;02;23;;1290;1210;01;;;1310;1212;0002;1;;;22;22;22;920;1281;1281;0;9;;1
3;1310;0022;04;03;01;;1310;1217;54;;;1310;1220;0003;1;;;22;22;22;557;1003;1003;0;3;;2
3;1310;0022;04;04;54;;1310;1345;23;;;1290;1349;0004;1;;;22;22;22;920;1266;1266;0;3;;2
3;1310;0022;04;05;23;;1290;1718;01;;;1310;1725;0007;0;;;01;01;01;406;467;467;0;9;;1
3;1310;0022;04;06;01;;1310;1755;51;;;1310;1800;0005;1;;;22;22;22;557;1003;1003;0;5;;2
3;1310;0022;04;07;51;;1310;1932;01;;;1310;1937;0005;1;;;22;22;22;557;1003;1003;0;5;;1
3;1310;0061;01;01;01;;1310;0910;13;;;9750;1130;0140;3;;;51;51;51;213717;320575;29952;0;5;;2
3;1310;0061;01;02;13;;9750;1600;01;;;1310;1832;0152;4;;;51;51;51;214678;321792;31114;0;5;;1
3;1310;0061;01;03;01;;1310;1850;51;;;1260;1905;0015;1;;;21;21;21;8194;16602;12871;0;5;;2
3;1310;0061;01;04;51;;1260;2045;01;;;1310;2100;0015;1;;;21;21;21;8194;12839;12839;0;5;;1
3;1310;0061;02;01;01;;1310;0715;61;22;;1330;0740;0025;1;;;21;21;21;10322;17037;16875;0;1;;2
3;1310;0061;02;02;63;22;1330;0745;11;;;1302;0815;0030;1;;;21;21;21;8110;11125;11125;0;1;;2
3;1310;0061;02;03;11;;1302;1200;01;;;1310;1210;0010;1;;;21;21;21;3917;6129;6129;0;7;;1
3;1310;0061;02;04;01;;1310;1330;11;;;1302;1340;0010;1;;;21;21;21;3917;5922;5922;0;6;;1
3;1310;0061;02;05;11;;1302;1800;01;;;1310;1820;0020;1;;;21;21;21;3917;6129;6129;0;7;;1
3;1310;0061;02;06;01;;1310;1825;74;13;;1316;1827;0002;1;;;21;21;21;674;787;787;0;5;;2
3;1310;0061;02;07;72;13;1316;1830;01;;;1310;1832;0002;1;;;21;21;21;674;787;787;0;5;;1
3;1310;0061;02;08;01;;1310;1850;51;;;1260;1905;0015;1;;;22;22;22;8194;16602;12871;0;5;;2
3;1310;0061;02;09;51;;1260;2045;01;;;1310;2100;0015;1;;;22;22;22;8194;12839;12839;0;5;;1
3;1310;0061;03;01;01;;1310;0715;22;;;1330;0740;0025;1;;;22;22;22;10322;17037;16875;0;8;;1
3;1310;0061;03;02;22;;1330;1345;26;;;1340;1355;0010;1;;;42;42;42;5226;7839;7839;0;5;;2
3;1310;0061;03;03;26;;1340;1530;22;;;1330;1540;0010;1;;;42;42;42;5226;7839;7839;0;5;;1
3;1310;0061;03;04;22;;1330;1610;01;;;1310;1710;0060;2;;;41;41;41;10397;15497;15497;0;9;;1
3;1310;0061;04;01;01;;1310;0715;22;;;1330;0740;0025;1;;;22;22;22;10322;17037;16875;0;8;;1
3;1310;0061;04;02;22;;1330;1610;01;;;1310;1710;0060;2;;;41;41;41;10397;15497;15497;0;9;;1
3;1310;0080;01;01;01;;1310;0800;41;;;1312;0820;0020;1;;;82;82;82;4021;6082;6082;0;5;;2
3;1310;0080;01;02;41;;1312;1500;01;;;1310;1520;0020;1;;;82;82;82;4021;5387;5387;0;5;;1
3;1310;0090;01;01;01;;1310;0930;52;;;1318;0953;0023;0;;;01;01;01;1333;1533;1533;0;5;;2
3;1310;0090;01;02;52;;1318;0953;01;;;1310;1015;0022;0;;;01;01;01;1275;1467;1467;0;5;;1
3;1310;0090;01;03;01;;1310;1030;11;;;1248;1050;0020;1;;;21;21;21;7306;11764;11764;0;6;;1
3;1310;0090;01;04;11;;1248;2000;61;01;;1290;2020;0020;1;;;21;21;21;7673;11001;11001;0;2;;2
3;1310;0090;01;05;63;01;1290;2020;01;;;1310;2030;0010;1;;;21;21;21;1607;2331;2331;0;2;;2
3;1310;0090;01;06;01;;1310;2035;52;;;1310;2050;0015;0;;;01;01;01;870;1000;1000;0;5;;2
3;1310;0090;01;07;52;;1310;2050;01;;;1310;2105;0015;0;;;01;01;01;870;1000;1000;0;5;;1
3;1310;0003;01;01;01;;1310;0810;11;;;1260;0830;0020;1;;;21;21;21;6922;8382;8382;0;6;;1
3;1310;0003;01;02;11;;1260;1830;01;;;1310;1900;0030;1;;;21;21;21;6922;8375;8375;0;7;;1
3;1310;0003;01;03;01;;1310;1915;35;;;1281;1930;0015;1;;;22;22;22;1884;2467;2467;0;5;;2
3;1310;0003;01;04;35;;1281;1945;01;;;1310;2000;0015;1;;;22;22;22;1884;2409;2409;0;5;;1
3;1310;0003;01;05;01;;1310;2015;52;;;1310;2030;0015;0;;;01;01;01;870;1000;1000;0;5;;2
3;1310;0003;01;06;52;;1310;2030;01;;;1310;2045;0015;0;;;01;01;01;870;1000;1000;0;5;;1
3;1310;0003;01;07;01;;1310;2100;54;;;1310;2105;0005;1;;;21;21;21;1005;1634;1634;0;5;;2
3;1310;0003;01;08;54;;1310;2115;01;;;1310;2120;0005;1;;;21;21;21;1005;1604;1604;0;5;;1
3;1310;0003;02;01;01;;1310;0810;11;;;1470;0900;0050;1;;;21;21;21;12152;18478;18478;0;6;;1
3;1310;0003;02;02;11;;1470;1730;01;;;1310;1830;0060;1;;;21;21;21;12152;16029;16029;0;7;;1
3;1310;0003;02;03;01;;1310;1915;35;;;1281;1930;0015;1;;;21;21;21;1884;2467;2467;0;5;;2
3;1310;0003;02;04;35;;1281;1945;01;;;1310;2000;0015;1;;;21;21;21;1884;2409;2409;0;5;;1
3;1310;0016;01;01;01;;1310;0710;33;;;1310;0715;0005;1;;;21;21;21;1005;1634;1634;0;1;;2
3;1310;0016;01;02;33;;1310;0720;11;;;1060;0745;0025;1;;;21;21;21;7335;11493;11493;0;1;;2
3;1310;0016;01;03;11;;1060;1140;53;;;1060;1149;0009;0;;;01;01;01;522;600;600;0;5;;2
3;1310;0016;01;04;53;;1060;1230;11;;;1060;1239;0009;0;;;01;01;01;522;600;600;0;5;;1
3;1310;0016;01;05;11;;1060;1800;33;;;1310;1830;0030;1;;;21;21;21;6916;9068;9068;0;2;;2
3;1310;0016;01;06;33;;1310;1835;01;;;1310;1840;0005;1;;;21;21;21;292;526;526;0;2;;2
3;1310;0056;01;01;01;;1310;0615;52;;;1310;0625;0010;0;;;01;01;01;580;667;667;0;5;;2
3;1310;0056;01;02;52;;1310;0625;01;;;1310;0635;0010;0;;;01;01;01;580;667;667;0;5;;1
3;1310;0056;01;03;01;;1310;0700;11;;;1240;0715;0015;1;;;21;21;21;6317;8636;8636;0;6;;1
3;1310;0056;01;04;11;;1240;0900;13;;;9592;1000;0060;1;;;21;21;21;42687;55562;31267;0;5;;4
3;1310;0056;01;05;13;;9592;1230;53;;;9592;1232;0002;0;;;01;01;01;116;133;0;0;5;;4
3;1310;0056;01;06;53;;9592;1330;13;;;9592;1332;0002;0;;;01;01;01;116;133;0;0;5;;4
3;1310;0056;01;07;13;;9592;1600;11;;;1240;1700;0060;1;;;21;21;21;42687;54398;30261;0;5;;1
3;1310;0056;01;08;11;;1240;1900;01;;;1310;1915;0015;1;;;21;21;21;6317;11555;11555;0;7;;1
3;1310;0056;02;01;01;;1310;0745;11;;;1248;0800;0015;1;;;21;21;21;3320;4741;4741;0;6;;1
3;1310;0056;02;02;11;;1248;1230;01;;;1310;1240;0010;1;;;21;21;21;3320;4810;4810;0;7;;1
3;1310;0056;02;03;01;;1310;1345;11;;;1248;1400;0015;1;;;21;21;21;3320;4741;4741;0;6;;1
3;1310;0056;02;04;11;;1248;1700;33;;;1316;1715;0015;1;;;21;21;21;2513;3400;3400;0;2;;2
3;1310;0056;02;05;33;;1316;1800;01;;;1310;1805;0005;1;;;21;21;21;917;1508;1508;0;2;;2
3;1310;0056;02;06;01;;1310;1830;52;;;1310;1840;0010;0;;;01;01;01;580;667;667;0;5;;2
3;1310;0056;02;07;52;;1310;1840;01;;;1310;1850;0010;0;;;01;01;01;580;667;667;0;5;;1
3;1310;0059;01;01;01;;1310;0640;13;;;1310;0650;0010;1;;;11;11;11;1005;1604;1604;0;5;;5
3;1310;0059;01;02;13;;1310;0820;33;;;1310;0830;0010;1;;;11;11;11;501;902;902;0;5;;5
3;1310;0059;01;03;33;;1310;0833;13;;;1310;0850;0017;1;;;11;11;11;1005;1604;1604;0;5;;5
3;1310;0059;01;04;13;;1310;1100;13;;;1310;1115;0015;1;;;11;11;11;1005;1604;1604;0;5;;5
3;1310;0059;01;05;13;;1310;1200;01;;;1310;1215;0015;1;;;11;11;11;1005;1604;1604;0;5;;1
3;1310;0068;01;01;01;;1310;0645;11;;;1080;0655;0010;1;;;21;21;21;3459;5283;5283;0;6;;1
3;1310;0068;01;02;11;;1080;1500;01;;;1310;1510;0010;1;;;21;21;21;3459;5689;5689;0;7;;1
3;1310;0068;01;03;01;;1310;1615;64;22;;1310;1625;0010;0;;;01;01;01;580;667;667;0;5;;2
3;1310;0068;01;04;62;22;1310;1635;01;;;1310;1645;0010;0;;;01;01;01;580;667;667;0;5;;1
3;1310;0068;01;05;01;;1310;1715;61;51;;1310;1720;0005;1;;;21;21;21;1005;1634;1634;0;5;;2
