MP2,ECH,ANNE,M5,M14,M20,M21,COEM,ML2B,ML24,menage_id_constr,household_id
1040,0031,20160113,0,0,0,,105.3023,1.0,3,10400031,392
1040,0062,20160317,0,0,0,,105.3023,1.0,4,10400062,393
1040,0096,20160120,0,0,0,,105.3023,1.0,3,10400096,394
1040,0102,20160119,0,0,0,,105.3023,1.0,4,10400102,395
1040,0143,20160224,1,0,0,,105.3023,1.0,3,10400143,396
1040,0003,20151211,1,0,0,,105.3023,,3,10400003,397
1040,0011,20160311,2,0,0,,102.9592,2.0,3,10400011,398
1040,0013,20151203,1,0,0,,105.3023,1.0,3,10400013,399
1040,0022,20151211,1,0,0,,105.3023,1.0,3,10400022,400
1040,0065,20151215,0,0,0,,105.3023,,4,10400065,401
1040,0142,20160302,2,0,2,0.0,102.9592,1.0,3,10400142,402
1040,0156,20160302,0,0,0,,102.9592,1.0,3,10400156,403
1040,0120,20160323,0,0,0,,105.3023,1.0,3,10400120,404
1040,0121,20160226,1,0,0,,105.3023,1.0,3,10400121,405
1040,0139,20160227,3,0,0,,156.367,2.0,3,10400139,406
1040,0169,20160316,1,0,2,0.0,102.9592,1.0,4,10400169,407
1040,0181,20160301,0,0,0,,102.9592,1.0,4,10400181,408
1040,0501,20151203,1,0,0,,105.3023,,2,10400501,409
1040,0077,20160105,0,0,1,0.0,105.3023,1.0,3,10400077,410
1040,0081,20160120,1,0,0,,105.3023,1.0,3,10400081,411
1040,0098,20160121,1,0,0,,105.3023,1.0,3,10400098,412
1040,0101,20160121,0,0,0,,105.3023,1.0,3,10400101,413
1040,0110,20160330,2,0,1,0.0,102.9592,1.0,3,10400110,414
1040,0150,20160303,2,0,1,0.0,93.68413000000001,2.0,3,10400150,415
1040,0180,20160304,2,0,0,,156.367,,3,10400180,416
1040,0185,20160227,0,0,0,,102.9592,,3,10400185,417
1040,0068,20160305,0,0,0,,102.9592,1.0,3,10400068,418
1040,0091,20160120,0,0,0,,105.3023,1.0,3,10400091,419
1040,0155,20160304,1,0,0,,105.3023,1.0,3,10400155,420
1040,0053,20160316,0,0,0,,75.5,1.0,3,10400053,421
1040,0067,20160225,0,0,0,,75.5,1.0,3,10400067,422
1040,0144,20160225,0,0,1,0.0,75.5,1.0,3,10400144,423
1040,0001,20160108,1,0,0,,105.3023,1.0,4,10400001,424
1040,0007,20160311,0,0,0,,102.9592,1.0,3,10400007,425
1040,0033,20151201,0,0,0,,105.3023,1.0,3,10400033,426
1040,0051,20160308,0,0,0,,75.5,1.0,3,10400051,427
1040,0158,20160311,0,0,1,0.0,105.3023,2.0,3,10400158,428
1040,0182,20160227,2,0,1,0.0,161.5334,1.0,3,10400182,429
1040,0005,20151208,0,0,0,,105.3023,1.0,3,10400005,430
1040,0016,20160304,1,0,0,,105.3023,1.0,3,10400016,431
1040,0026,20151201,0,0,0,,102.9592,1.0,3,10400026,432
1040,0048,20160304,2,0,1,0.0,102.9592,,3,10400048,433
1040,0094,20160304,0,0,1,0.0,102.9592,1.0,4,10400094,434
1040,0116,20160204,0,0,0,,102.9592,1.0,3,10400116,435
1040,0131,20160302,0,0,0,,105.3023,1.0,3,10400131,436
1040,0186,20160227,1,0,0,,105.3023,2.0,3,10400186,437
1050,0115,20160203,1,0,3,0.0,80.84496,2.0,2,10500115,438
1050,0087,20160112,1,0,1,0.0,115.1046,1.0,3,10500087,439
1050,0057,20160106,1,0,2,0.0,113.9839,1.0,3,10500057,440
1050,0064,20160126,0,0,0,,113.9839,3.0,3,10500064,441
1050,0070,20160119,0,0,0,,113.9839,,4,10500070,442
1050,0073,20160330,0,0,0,,113.9839,2.0,3,10500073,443
1050,0086,20160116,0,0,0,,113.9839,2.0,3,10500086,444
1050,0110,20160203,1,0,0,,113.9839,1.0,3,10500110,445
1050,0001,20160119,0,0,0,,121.0,2.0,3,10500001,446
1050,0003,20151208,1,0,0,,121.0,1.0,3,10500003,447
1050,0015,20151202,0,0,0,,115.1046,1.0,3,10500015,448
1050,0027,20151215,1,0,0,,115.1046,1.0,3,10500027,449
1050,0032,20151201,0,0,0,,115.1046,1.0,3,10500032,450
1050,0047,20151216,1,0,6,0.0,71.07316,1.0,3,10500047,451
1050,0049,20160129,1,0,0,,113.9839,,3,10500049,452
1050,0052,20160330,0,0,0,,113.9839,2.0,3,10500052,453
1050,0055,20160108,1,0,4,0.0,115.1046,,4,10500055,454
1050,0078,20160326,2,0,0,,115.1046,1.0,3,10500078,455
1050,0091,20160123,0,0,1,0.0,113.9839,1.0,3,10500091,456
1050,0100,20160126,0,0,0,,113.9839,2.0,4,10500100,457
1050,0103,20160121,0,0,1,0.0,113.9839,3.0,3,10500103,458
1050,0118,20160330,1,0,2,0.0,115.1046,1.0,3,10500118,459
1050,0138,20160331,1,0,2,0.0,115.1046,2.0,3,10500138,460
1050,0139,20160317,0,0,0,,121.0,1.0,3,10500139,461
1050,0153,20160331,0,0,1,0.0,113.9839,2.0,3,10500153,462
1050,0006,20160122,1,0,0,,113.9839,2.0,3,10500006,463
1050,0024,20160224,0,0,0,,45.500409999999995,1.0,4,10500024,464
1050,0028,20151215,1,0,0,,113.9839,1.0,3,10500028,465
1050,0030,20151203,1,2,5,0.0,80.84496,,2,10500030,466
1050,0042,20151215,0,0,0,,121.0,2.0,3,10500042,467
1050,0059,20160109,1,0,0,,113.9839,1.0,3,10500059,468
1050,0075,20160302,0,0,0,,113.9839,1.0,3,10500075,469
1050,0084,20160115,1,0,4,0.0,71.07316,,1,10500084,470
1050,0097,20160203,0,0,0,,113.9839,2.0,3,10500097,471
1050,0108,20160309,0,0,0,,113.9839,2.0,3,10500108,472
1050,0113,20160227,0,0,0,,121.0,2.0,4,10500113,473
1050,0120,20160122,0,0,0,,121.0,1.0,3,10500120,474
1050,0135,20160223,0,0,2,0.0,113.9839,2.0,3,10500135,475
1050,0005,20151204,2,0,0,,115.1046,,2,10500005,476
1050,0071,20160119,1,0,0,,113.9839,2.0,3,10500071,477
1050,0092,20160304,2,0,1,0.0,115.1046,2.0,1,10500092,478
1050,0081,20160202,1,0,0,,113.9839,,3,10500081,479
1050,0007,20160128,0,0,0,,113.9839,1.0,4,10500007,480
1050,0017,20160318,0,0,0,,45.500409999999995,1.0,3,10500017,481
1050,0020,20160205,1,0,0,,113.9839,1.0,4,10500020,482
1050,0044,20151208,1,0,0,,113.9839,2.0,3,10500044,483
1050,0054,20160108,0,0,0,,113.9839,1.0,3,10500054,484
1050,0061,20160106,1,0,4,0.0,45.500409999999995,3.0,3,10500061,485
1050,0080,20160123,0,0,1,0.0,80.84496,1.0,3,10500080,486
1050,0105,20160202,1,0,1,0.0,113.9839,,3,10500105,487
1050,0116,20160224,1,0,2,0.0,71.07316,1.0,3,10500116,488
1050,0127,20160322,1,0,1,0.0,113.9839,1.0,3,10500127,489
1050,0137,20160227,1,0,0,,45.500409999999995,1.0,3,10500137,490
1050,0143,20160326,0,0,0,,113.9839,1.0,3,10500143,491
1050,0540,20151217,0,0,0,,113.9839,1.0,3,10500540,492
1050,0565,20160202,0,0,0,,115.1046,2.0,3,10500565,493
1050,0615,20160225,0,0,0,,113.9839,1.0,3,10500615,494
1050,0636,20160322,2,0,4,0.0,115.1046,,3,10500636,495
1050,0010,20160114,0,0,2,0.0,45.500409999999995,2.0,3,10500010,496
1050,0021,20151216,1,0,1,0.0,113.9839,2.0,4,10500021,497
1050,0063,20160119,0,0,0,,113.9839,2.0,3,10500063,498
1050,0083,20160202,1,0,0,,113.9839,2.0,3,10500083,499
1050,0123,20160128,1,0,3,0.0,45.500409999999995,,3,10500123,500
1050,0008,20160316,0,0,0,,113.9839,1.0,3,10500008,501
1050,0018,20160109,1,0,0,,113.9839,1.0,3,10500018,502
1050,0026,20160402,0,0,0,,113.9839,1.0,4,10500026,503
1050,0034,20151216,0,0,1,0.0,115.1046,1.0,3,10500034,504
1050,0036,20160106,0,0,0,,113.9839,1.0,3,10500036,505
1050,0040,20160312,0,0,1,0.0,113.9839,1.0,3,10500040,506
1050,0045,20151215,1,0,1,0.0,115.1046,,3,10500045,507
1050,0046,20160114,1,0,0,,113.9839,2.0,3,10500046,508
1050,0056,20160325,0,0,0,,113.9839,2.0,3,10500056,509
1050,0066,20160112,1,0,2,0.0,45.500409999999995,,3,10500066,510
1050,0117,20160128,0,0,0,,113.9839,1.0,4,10500117,511
1050,0151,20160401,0,0,0,,113.9839,1.0,3,10500151,512
1050,0152,20160401,1,0,0,,45.500409999999995,,3,10500152,513
1050,0009,20160112,0,0,0,,113.9839,1.0,3,10500009,514
1050,0022,20160312,0,0,0,,113.9839,1.0,3,10500022,515
1050,0038,20160123,0,0,1,0.0,113.9839,3.0,3,10500038,516
1050,0039,20160115,0,0,0,,113.9839,,4,10500039,517
1050,0050,20160129,0,0,0,,115.1046,2.0,4,10500050,518
1050,0062,20160116,0,0,1,0.0,113.9839,1.0,3,10500062,519
1050,0076,20160316,4,0,0,,80.84496,2.0,3,10500076,520
1050,0098,20160203,0,0,0,,113.9839,1.0,4,10500098,521
1050,0099,20160301,1,0,0,,121.0,2.0,4,10500099,522
1050,0112,20160227,1,0,1,0.0,115.1046,3.0,3,10500112,523
1050,0121,20160325,0,0,0,,113.9839,2.0,3,10500121,524
1050,0130,20160206,1,0,0,,113.9839,1.0,3,10500130,525
1050,0136,20160225,1,0,1,0.0,115.1046,,3,10500136,526
1050,0141,20160317,1,0,0,,115.1046,1.0,3,10500141,527
1050,0004,20160130,0,0,0,,113.9839,1.0,4,10500004,528
1050,0016,20160129,1,0,0,,113.9839,1.0,3,10500016,529
1050,0033,20151209,0,0,1,0.0,113.9839,2.0,3,10500033,530
1050,0035,20160119,3,0,1,0.0,45.500409999999995,2.0,3,10500035,531
1050,0043,20160323,0,0,0,,113.9839,1.0,3,10500043,532
1050,0065,20160203,1,0,0,,113.9839,1.0,2,10500065,533
1050,0067,20160113,0,0,0,,113.9839,2.0,4,10500067,534
1050,0094,20160121,0,0,1,0.0,121.0,1.0,3,10500094,535
1050,0095,20160119,0,0,0,,121.0,1.0,3,10500095,536
1050,0102,20160119,0,0,0,,121.0,1.0,3,10500102,537
1050,0104,20160204,1,0,0,,113.9839,1.0,3,10500104,538
1050,0114,20160128,0,0,0,,113.9839,,4,10500114,539
1050,0132,20160206,0,0,0,,113.9839,3.0,3,10500132,540
1050,0134,20160227,0,0,0,,113.9839,2.0,3,10500134,541
1060,0025,20151212,0,0,0,,116.0719,1.0,3,10600025,542
1060,0028,20160112,0,0,0,,116.0719,2.0,3,10600028,543
1060,0029,20151203,0,0,1,0.0,107.7394,1.0,3,10600029,544
1060,0036,20160224,2,0,4,0.0,140.9031,,3,10600036,545
1060,0037,20160303,0,0,0,,116.0719,1.0,3,10600037,546
1060,0040,20160130,0,0,1,0.0,116.0719,,3,10600040,547
1060,0042,20160227,0,0,0,,116.0719,1.0,3,10600042,548
1060,0052,20160105,0,0,0,,116.0719,2.0,3,10600052,549
1060,0058,20160105,1,0,1,0.0,107.7394,1.0,3,10600058,550
1060,0061,20160225,1,0,0,,116.0719,2.0,3,10600061,551
1060,0066,20160302,0,0,0,,116.0719,2.0,3,10600066,552
1060,0068,20151216,0,0,0,,116.0719,,3,10600068,553
1060,0070,20160227,0,0,0,,116.0719,1.0,3,10600070,554
1060,0077,20160203,0,0,0,,116.0719,1.0,3,10600077,555
1060,0082,20160105,1,0,0,,116.0719,2.0,3,10600082,556
1060,0084,20160106,2,0,0,,107.7394,1.0,3,10600084,557
1060,0085,20160127,0,0,0,,116.0719,2.0,4,10600085,558
1060,0094,20160119,0,0,0,,116.0719,1.0,3,10600094,559
1060,0105,20160202,0,0,0,,107.7394,1.0,3,10600105,560
1060,0114,20160128,0,0,0,,116.0719,1.0,3,10600114,561
1060,0116,20160129,1,0,0,,107.7394,1.0,3,10600116,562
1060,0118,20160223,1,0,0,,107.7394,,3,10600118,563
1060,0128,20160206,0,0,1,0.0,116.0719,2.0,3,10600128,564
1060,0129,20160202,0,0,0,,140.9031,1.0,3,10600129,565
1060,0149,20160302,1,0,0,,116.0719,2.0,3,10600149,566
1060,0152,20160305,3,0,6,0.0,140.9031,,2,10600152,567
1060,0160,20160330,0,0,0,,107.7394,1.0,3,10600160,568
1060,0162,20160317,1,0,1,0.0,116.0719,1.0,3,10600162,569
1060,0165,20160225,0,0,0,,116.0719,1.0,3,10600165,570
1060,0169,20160312,1,0,0,,116.0719,2.0,3,10600169,571
1060,0172,20160312,1,0,0,,107.7394,1.0,3,10600172,572
1060,0180,20160304,0,0,0,,116.0719,1.0,3,10600180,573
1060,0185,20160226,0,0,0,,116.0719,2.0,3,10600185,574
1060,0192,20160226,1,0,0,,116.0719,1.0,3,10600192,575
1060,0620,20160206,0,0,1,0.0,107.7394,1.0,3,10600620,576
1060,0647,20160203,1,0,0,,116.0719,1.0,3,10600647,577
1060,0108,20160121,0,0,0,,116.0719,1.0,3,10600108,578
1060,0006,20160224,0,0,0,,107.7394,1.0,3,10600006,579
1060,0065,20151217,0,0,0,,116.0719,1.0,3,10600065,580
1060,0163,20160312,0,0,0,,116.0719,3.0,3,10600163,581
1060,0534,20160127,0,0,0,,116.0719,3.0,3,10600534,582
1060,0551,20160109,0,0,0,,116.0719,1.0,3,10600551,583
1060,0628,20160122,0,0,0,,116.0719,1.0,3,10600628,584
1060,0032,20160224,0,0,0,,116.0719,2.0,3,10600032,585
1060,0048,20160121,1,0,0,,116.0719,2.0,3,10600048,586
1060,0049,20160224,0,0,0,,116.0719,2.0,3,10600049,587
1060,0057,20151212,2,0,3,0.0,94.87368000000001,1.0,3,10600057,588
1060,0083,20160129,2,0,0,,94.87368000000001,,3,10600083,589
1060,0088,20160126,1,0,0,,116.0719,,4,10600088,590
1060,0089,20160224,1,0,1,0.0,107.7394,1.0,4,10600089,591
1060,0104,20160121,0,0,0,,107.7394,2.0,3,10600104,592
1060,0123,20160203,1,0,0,,107.7394,2.0,3,10600123,593
1060,0174,20160226,1,0,0,,107.7394,1.0,4,10600174,594
1060,0010,20151216,2,0,2,0.0,94.87368000000001,2.0,3,10600010,595
1060,0011,20151215,0,0,1,0.0,116.0719,1.0,3,10600011,596
1060,0064,20160319,0,0,0,,140.9031,1.0,4,10600064,597
1060,0086,20160109,1,0,0,,107.7394,2.0,3,10600086,598
1060,0145,20160305,2,0,0,,107.7394,2.0,3,10600145,599
1060,0156,20160330,0,0,0,,140.9031,,3,10600156,600
1060,0003,20160115,1,0,0,,116.0719,3.0,4,10600003,601
1060,0009,20160122,1,0,0,,116.0719,3.0,3,10600009,602
1060,0051,20151210,1,1,1,0.0,116.0719,2.0,2,10600051,603
1060,0054,20151208,0,0,0,,116.0719,1.0,3,10600054,604
1060,0093,20160224,0,0,0,,116.0719,1.0,4,10600093,605
1060,0095,20160112,1,0,0,,116.0719,,3,10600095,606
1060,0101,20160123,2,1,2,0.0,107.7394,1.0,4,10600101,607
1060,0158,20160318,1,0,1,0.0,116.0719,2.0,3,10600158,608
1060,0004,20160304,1,0,0,,107.7394,1.0,3,10600004,609
1060,0019,20160305,1,0,0,,107.7394,,3,10600019,610
1060,0020,20151203,1,0,2,0.0,116.0719,,3,10600020,611
1060,0035,20151215,0,0,0,,116.0719,2.0,3,10600035,612
1060,0044,20160224,1,0,0,,116.0719,1.0,3,10600044,613
1060,0072,20160112,2,0,0,,107.7394,,3,10600072,614
1060,0079,20160113,0,0,0,,66.79166,2.0,3,10600079,615
1060,0080,20160113,0,0,0,,66.79166,1.0,3,10600080,616
1060,0097,20160226,0,0,0,,66.79166,1.0,3,10600097,617
1060,0109,20160130,1,0,0,,107.7394,1.0,3,10600109,618
1060,0127,20160128,1,0,1,0.0,116.0719,2.0,3,10600127,619
1060,0133,20160305,2,0,0,,107.7394,2.0,3,10600133,620
1060,0143,20160316,1,0,0,,140.9031,2.0,3,10600143,621
1060,0150,20160224,1,0,2,0.0,107.7394,,3,10600150,622
1060,0176,20160304,0,0,0,,116.0719,1.0,3,10600176,623
1060,0177,20160305,1,0,2,0.0,107.7394,1.0,2,10600177,624
1060,0102,20160119,1,0,0,,116.0719,2.0,3,10600102,625
1060,0039,20160319,1,0,2,0.0,107.7394,1.0,4,10600039,626
1060,0098,20160126,0,0,0,,116.0719,2.0,3,10600098,627
1060,0122,20160224,1,0,0,,116.0719,1.0,3,10600122,628
1060,0132,20160301,2,0,6,0.0,94.87368000000001,,3,10600132,629
1060,0159,20160302,2,0,4,0.0,94.87368000000001,2.0,3,10600159,630
1060,0167,20160312,0,0,0,,116.0719,1.0,3,10600167,631
1060,0078,20160323,1,0,1,0.0,116.0719,2.0,3,10600078,632
1060,0136,20160225,0,0,0,,116.0719,1.0,3,10600136,633
1060,0002,20160112,1,0,0,,107.7394,1.0,3,10600002,634
1060,0005,20160109,1,0,0,,107.7394,1.0,4,10600005,635
1060,0063,20151216,0,0,0,,116.0719,,4,10600063,636
1060,0103,20160119,0,0,0,,116.0719,3.0,3,10600103,637
1060,0126,20160126,1,0,0,,116.0719,1.0,4,10600126,638
1060,0164,20160305,0,0,0,,116.0719,2.0,3,10600164,639
1060,0021,20160113,1,0,0,,107.7394,2.0,3,10600021,640
1060,0031,20160112,0,0,0,,116.0719,2.0,3,10600031,641
1060,0060,20151217,0,0,0,,116.0719,2.0,3,10600060,642
1060,0137,20160226,1,0,1,0.0,107.7394,,3,10600137,643
1060,0171,20160319,2,0,4,0.0,94.87368000000001,,1,10600171,644
1070,0002,20151215,1,0,0,,99.51997,,3,10700002,645
1070,0021,20151212,1,0,0,,125.8772,,2,10700021,646
1070,0037,20151215,1,0,0,,99.51997,1.0,2,10700037,647
1070,0040,20160304,1,0,0,,125.8772,,3,10700040,648
1070,0052,20160107,0,0,0,,125.8772,1.0,4,10700052,649
1070,0053,20160326,1,0,0,,99.51997,,3,10700053,650
1070,0069,20160224,1,0,0,,125.8772,,3,10700069,651
1070,0070,20160225,1,0,0,,125.8772,,3,10700070,652
1070,0082,20160203,1,0,0,,125.8772,1.0,4,10700082,653
1070,0096,20160225,1,0,0,,125.8772,1.0,3,10700096,654
1070,0113,20160227,0,0,0,,125.8772,1.0,3,10700113,655
1070,0123,20160225,1,0,3,0.0,99.51997,2.0,3,10700123,656
1070,0127,20160323,0,0,0,,125.8772,,3,10700127,657
1070,0140,20160325,1,0,1,0.0,125.8772,1.0,3,10700140,658
1070,0008,20151208,1,1,3,0.0,71.25347,1.0,3,10700008,659
1070,0032,20151209,2,0,3,0.0,71.25347,,2,10700032,660
1070,0036,20151208,1,0,0,,125.8772,,3,10700036,661
1070,0058,20160202,2,0,0,,71.25347,1.0,3,10700058,662
1070,0068,20160225,1,0,3,0.0,71.25347,1.0,3,10700068,663
1070,0101,20160309,2,0,0,,99.51997,1.0,3,10700101,664
1070,0102,20160224,2,1,1,0.0,99.51997,,3,10700102,665
1070,0005,20151208,1,0,2,0.0,99.51997,1.0,3,10700005,666
1070,0009,20151205,2,0,2,0.0,99.51997,,2,10700009,667
1070,0012,20151212,2,0,0,,99.51997,,3,10700012,668
1070,0016,20151209,1,0,0,,99.51997,1.0,3,10700016,669
1070,0031,20151201,1,0,1,0.0,99.51997,,4,10700031,670
1070,0046,20160107,0,0,0,,125.8772,,3,10700046,671
1070,0047,20160226,0,0,1,0.0,99.51997,1.0,3,10700047,672
1070,0051,20151212,2,0,3,0.0,71.25347,,3,10700051,673
1070,0085,20160129,1,0,0,,71.25347,1.0,3,10700085,674
1070,0122,20160225,0,0,0,,196.2219,1.0,3,10700122,675
1070,0017,20151212,1,0,0,,125.8772,,2,10700017,676
1070,0004,20151205,0,0,0,,99.51997,1.0,3,10700004,677
1070,0014,20151211,0,0,1,1.0,125.8772,1.0,2,10700014,678
1070,0048,20160105,1,0,0,,99.51997,2.0,3,10700048,679
1070,0054,20160105,1,0,0,,125.8772,2.0,3,10700054,680
1070,0063,20160202,1,0,1,0.0,125.8772,2.0,1,10700063,681
1070,0064,20160123,1,0,0,,99.51997,1.0,2,10700064,682
1070,0083,20160126,1,0,0,,125.8772,1.0,3,10700083,683
1070,0086,20160223,1,0,0,,196.2219,,3,10700086,684
1070,0116,20160225,0,0,0,,125.8772,1.0,3,10700116,685
1070,0121,20160225,1,0,0,,99.51997,,3,10700121,686
1070,0125,20160225,3,1,0,,99.51997,,2,10700125,687
1070,0138,20160303,2,0,0,,71.25347,1.0,3,10700138,688
1070,0001,20151212,1,0,1,0.0,99.51997,1.0,3,10700001,689
1070,0043,20160308,3,0,0,,99.51997,1.0,3,10700043,690
1070,0128,20160311,2,1,3,0.0,196.2219,1.0,3,10700128,691
1070,0029,20160120,1,0,0,,125.8772,,2,10700029,692
1070,0006,20151215,0,0,1,0.0,99.51997,1.0,3,10700006,693
1070,0044,20160304,1,0,1,0.0,125.8772,1.0,3,10700044,694
1070,0065,20160121,0,0,0,,125.8772,1.0,4,10700065,695
1070,0071,20160129,0,0,0,,125.8772,1.0,4,10700071,696
1070,0089,20160303,1,0,0,,125.8772,1.0,3,10700089,697
1070,0115,20160303,0,0,0,,125.8772,1.0,3,10700115,698
1070,0119,20160309,2,0,3,0.0,196.2219,1.0,3,10700119,699
1070,0124,20160227,2,0,0,,99.51997,,3,10700124,700
1070,0126,20160304,1,0,0,,125.8772,1.0,3,10700126,701
1070,0011,20151201,2,0,3,0.0,71.25347,1.0,2,10700011,702
1070,0039,20160311,0,0,0,,125.8772,1.0,3,10700039,703
1070,0073,20160308,1,0,1,0.0,99.51997,2.0,3,10700073,704
1070,0075,20160301,1,0,0,,99.51997,1.0,3,10700075,705
1070,0076,20160322,0,0,0,,71.25347,1.0,4,10700076,706
1070,0088,20160127,2,0,6,0.0,71.25347,,3,10700088,707
1070,0092,20160203,1,0,1,0.0,125.8772,,2,10700092,708
1070,0109,20160224,1,0,0,,99.51997,1.0,4,10700109,709
1070,0118,20160315,2,0,1,0.0,71.25347,1.0,3,10700118,710
1070,0136,20160324,2,1,1,0.0,125.8772,1.0,3,10700136,711
1070,0142,20160331,1,0,0,,99.51997,2.0,3,10700142,712
1070,0003,20151203,3,0,0,,99.51997,1.0,3,10700003,713
1070,0010,20151211,2,0,0,,71.25347,1.0,4,10700010,714
1070,0023,20160224,0,0,0,,125.8772,3.0,3,10700023,715
1070,0024,20151204,2,0,1,0.0,99.51997,,4,10700024,716
1070,0033,20151203,0,0,0,,125.8772,1.0,4,10700033,717
1070,0035,20160113,1,0,3,0.0,71.25347,,4,10700035,718
1070,0050,20160116,1,0,0,,99.51997,1.0,2,10700050,719
1070,0055,20160225,1,0,1,0.0,125.8772,,3,10700055,720
1070,0081,20160205,0,0,0,,196.2219,1.0,3,10700081,721
1070,0104,20160323,0,0,0,,125.8772,2.0,3,10700104,722
1070,0114,20160308,0,0,0,,125.8772,,3,10700114,723
1070,0117,20160226,1,0,1,0.0,125.8772,,3,10700117,724
1070,0019,20151202,1,0,0,,71.25347,,4,10700019,725
1070,0041,20160315,1,0,1,0.0,71.25347,1.0,3,10700041,726
1070,0060,20160114,1,0,0,,125.8772,1.0,2,10700060,727
1070,0094,20160316,2,0,3,0.0,196.2219,,3,10700094,728
1070,0103,20160324,0,0,1,0.0,125.8772,1.0,3,10700103,729
1070,0107,20160227,1,0,0,,99.51997,,3,10700107,730
1070,0042,20160116,0,0,0,,99.51997,1.0,4,10700042,731
1070,0080,20160127,0,0,0,,125.8772,,3,10700080,732
1070,0134,20160324,1,0,2,0.0,71.25347,1.0,3,10700134,733
1078,0110,20160308,1,0,0,,99.51997,1.0,3,10780110,734
1080,0028,20160223,0,0,0,,109.0795,2.0,3,10800028,735
1080,0041,20151211,2,0,0,,104.8888,1.0,1,10800041,736
1080,0044,20160301,1,0,1,0.0,109.0795,1.0,3,10800044,737
1080,0090,20160225,0,0,3,0.0,109.0795,1.0,3,10800090,738
1080,0138,20160323,1,0,0,,104.8888,,3,10800138,739
1080,0139,20160312,1,0,0,,109.0795,1.0,4,10800139,740
1080,0146,20160324,1,0,1,0.0,80.38190999999999,,3,10800146,741
1080,0031,20160205,0,0,0,,104.8888,,3,10800031,742
1080,0113,20160325,0,0,0,,87.38266999999999,1.0,3,10800113,743
1080,0030,20160203,0,0,0,,48.0,1.0,3,10800030,744
1080,0038,20160105,0,0,0,,48.0,1.0,3,10800038,745
1080,0065,20160129,0,0,1,0.0,104.8888,,2,10800065,746
1080,0067,20151216,1,0,2,0.0,104.8888,1.0,3,10800067,747
1080,0068,20151219,1,0,1,0.0,80.38190999999999,1.0,3,10800068,748
1080,0141,20160309,0,0,1,0.0,109.0795,1.0,3,10800141,749
1080,0152,20160325,1,1,1,0.0,104.8888,,3,10800152,750
1080,0154,20160316,0,0,0,,109.0795,,4,10800154,751
1080,0001,20160203,0,0,0,,65.4324,1.0,4,10800001,752
1080,0034,20151212,0,0,1,0.0,109.0795,1.0,3,10800034,753
1080,0042,20160123,0,0,0,,109.0795,1.0,3,10800042,754
1080,0130,20160319,0,0,0,,109.0795,1.0,3,10800130,755
1080,0148,20160317,0,0,2,0.0,65.4324,1.0,2,10800148,756
1080,0002,20151212,0,0,0,,109.0795,1.0,3,10800002,757
1080,0017,20151215,0,0,0,,104.8888,,2,10800017,758
1080,0036,20160203,1,0,1,0.0,87.38266999999999,1.0,3,10800036,759
1080,0084,20160226,1,0,0,,109.0795,,3,10800084,760
1080,0131,20160315,0,0,1,0.0,109.0795,1.0,3,10800131,761
1080,0026,20151217,0,0,0,,109.0795,,3,10800026,762
1080,0035,20160114,1,0,0,,109.0795,3.0,3,10800035,763
1080,0048,20160112,1,0,0,,109.0795,2.0,4,10800048,764
1080,0063,20160308,0,0,3,0.0,87.38266999999999,1.0,4,10800063,765
1080,0150,20160317,1,0,1,0.0,80.38190999999999,,3,10800150,766
1080,0023,20160304,0,0,0,,80.38190999999999,,3,10800023,767
1080,0052,20160113,1,1,0,,109.0795,1.0,3,10800052,768
1080,0061,20160205,2,0,0,,65.4324,1.0,3,10800061,769
1080,0082,20160225,0,0,0,,109.0795,2.0,3,10800082,770
1080,0085,20160303,1,0,0,,109.0795,1.0,3,10800085,771
1080,0091,20160202,2,0,3,0.0,65.4324,1.0,1,10800091,772
1080,0096,20160205,0,0,0,,109.0795,,3,10800096,773
1080,0101,20160303,1,0,0,,109.0795,,4,10800101,774
1080,0140,20160311,0,0,2,0.0,80.38190999999999,1.0,4,10800140,775
1080,0057,20160115,1,0,8,0.0,65.4324,1.0,3,10800057,776
1080,0075,20160227,0,0,3,0.0,87.38266999999999,,4,10800075,777
1080,0079,20160227,2,1,1,0.0,104.8888,,3,10800079,778
1080,0087,20160305,0,0,3,0.0,80.38190999999999,,3,10800087,779
1080,0147,20160311,0,0,0,,109.0795,,4,10800147,780
1080,0164,20160318,0,0,1,0.0,104.8888,2.0,3,10800164,781
1080,0010,20151204,0,0,2,0.0,87.38266999999999,1.0,3,10800010,782
1080,0013,20151208,1,0,4,0.0,65.4324,1.0,2,10800013,783
1080,0051,20151212,0,0,0,,109.0795,2.0,4,10800051,784
1080,0083,20160126,1,0,0,,104.8888,,3,10800083,785
1080,0095,20160225,1,0,1,1.0,109.0795,,2,10800095,786
1080,0109,20160304,0,0,0,,109.0795,,3,10800109,787
1080,0134,20160311,0,0,0,,104.8888,1.0,3,10800134,788
1080,0151,20160317,1,0,0,,104.8888,,3,10800151,789
1080,0008,20160126,1,0,0,,104.8888,1.0,3,10800008,790
1080,0018,20160116,1,0,0,,80.38190999999999,1.0,3,10800018,791
1080,0019,20160120,0,0,0,,87.38266999999999,2.0,4,10800019,792
1080,0043,20151211,0,0,1,0.0,104.8888,,3,10800043,793
1080,0045,20151208,1,0,2,0.0,104.8888,1.0,3,10800045,794
1080,0054,20160107,0,0,0,,104.8888,1.0,4,10800054,795
1080,0055,20160113,0,0,0,,80.38190999999999,1.0,3,10800055,796
