MP1;MP2;ECH;ANNE;M1;M2;M3;M3A;M3D;M5;M6A;M7A1;M13A;M14A;M7A;M8A;M9A;M6B;M7B1;M13B;M14B;M7B;M8B;M9B;M6C;M7C1;M13C;M14C;M7C;M8C;M9C;M6D;M7D1;M13D;M14D;M7D;M8D;M9D;M14;M15A;M16A;M20A;M17A;M18A;M19A;M15B;M16B;M20B;M17B;M18B;M19B;M15C;M16C;M20C;M17C;M18C;M19C;M15D;M16D;M20D;M17D;M18D;M19D;M20;M21;M22;COEM;ML2A;ML2B;ML2C;M22B;M22C;ML24;MP3;MFIN
1;1470;0115;20160302;2;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;67.57324;2011;1;59512;;;3;2;0
1;1480;0018;20160126;3;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;80.82109;2015;2;59512;;;3;1;0
1;1480;0015;20160119;3;2;1;4;1;1;1;3;2000;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;55.93636;2012;2;59512;;;3;1;0
1;1480;0017;20151209;3;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;100.1535;1997;;;;;3;2;0
1;1480;0041;20160305;2;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;100.1535;1997;;;;;3;5;0
1;1480;0060;20160319;2;1;1;4;1;2;1;3;2011;04;1;2;2;1;3;2006;06;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;55.93636;1989;;;;;3;5;0
1;1480;0068;20160304;2;3;1;4;1;2;1;1;2003;05;1;2;2;1;1;2011;05;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;55.93636;1987;;;00;00;3;4;0
1;1480;0086;20160318;2;1;2;;2;1;1;3;2014;07;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;100.1535;1974;;;;;3;4;0
1;1480;0002;20151203;3;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;03;00;1;92.65009;1996;;;00;01;3;3;0
1;1480;0008;20151209;3;2;1;4;1;1;1;3;2014;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;55.93636;2012;2;59512;;;3;2;0
1;1480;0011;20151204;2;3;1;4;1;1;1;3;2007;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;55.93636;2008;1;59599;00;00;1;4;0
1;1480;0029;20160116;2;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;92.65009;2013;1;59512;;;3;5;0
1;1480;0042;20160309;3;1;2;;1;1;1;1;2006;07;1;3;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;55.93636;2007;1;59009;00;01;3;2;0
1;1480;0050;20160323;2;1;1;4;1;1;1;3;2008;07;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;121.4084;2011;2;59512;00;02;1;2;0
1;1480;0051;20160127;2;1;1;4;1;1;1;3;2005;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;92.65009;2004;;;;;3;2;0
1;1480;0078;20160303;2;2;1;4;1;1;1;3;1998;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;92.65009;2014;1;59512;00;01;3;3;0
1;1480;0079;20160309;2;1;1;4;1;1;1;3;2007;08;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;80.82109;2014;2;59470;;;3;2;0
1;1480;0092;20160319;2;3;1;4;1;1;1;3;2002;07;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;03;00;1;92.65009;2010;2;59512;00;01;1;5;0
1;1480;0014;20151217;2;3;1;4;1;1;1;1;2007;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;3;55.93636;2003;;;00;00;3;3;0
1;1480;0054;20160319;4;3;1;4;1;2;1;3;2002;05;1;2;2;1;3;2004;07;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;55.93636;2006;1;59512;00;00;3;5;0
1;1480;0102;20160331;3;2;1;3;1;1;1;3;2001;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;121.4084;2011;2;59512;00;01;3;3;0
1;1480;0067;20160305;2;1;2;;1;1;1;3;2007;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;121.4084;1989;;;;;2;5;0
1;1480;0101;20160331;3;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;100.1535;2009;2;59028;;;4;3;0
1;1480;0004;20151203;4;2;1;4;1;1;1;3;2000;06;1;3;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;55.93636;2005;;;;;3;3;0
1;1480;0005;20160116;4;2;1;4;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;100.1535;1999;;;;;3;5;0
1;1480;0038;20160224;2;2;1;4;1;1;1;1;2000;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;03;00;3;121.4084;2015;2;59650;00;02;3;2;0
1;1480;0039;20151218;1;1;1;3;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;55.93636;1985;;;;;3;4;0
1;1480;0046;20160123;2;1;1;4;1;1;1;1;1996;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;80.82109;2014;1;59512;;;3;5;0
1;1480;0058;20160301;4;1;1;4;1;3;1;3;2013;08;1;3;2;1;3;2004;07;1;3;2;1;1;2001;04;1;3;2;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;55.93636;2002;;;00;00;3;1;0
1;1480;0083;20160318;2;3;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;121.4084;2015;2;59650;00;02;4;4;0
1;1480;0090;20160318;4;3;1;4;1;1;1;3;2005;05;1;3;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;100.1535;2002;;;;;4;4;0
1;1480;0095;20160318;4;3;1;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;100.1535;2015;2;59512;;;4;4;0
1;1480;0023;20151210;2;1;2;;2;1;1;3;1998;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;55.93636;1983;;;;;3;3;0
1;1480;0034;20160206;4;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;80.82109;2009;2;59512;;;3;5;0
1;1480;0036;20160323;3;3;1;4;1;1;1;1;2006;04;1;3;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;100.1535;2016;2;59512;00;01;4;2;0
1;1480;0045;20160206;4;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;80.82109;2006;2;59512;;;3;5;0
1;1480;0048;20160123;2;1;1;4;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;80.82109;1975;;;;;3;5;0
1;1480;0096;20160318;3;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;80.82109;2015;2;59350;;;4;4;0
1;1480;0047;20160123;2;1;1;4;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;100.1535;1990;;;;;3;5;0
1;1480;0044;20160107;2;3;1;4;1;1;1;3;2000;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;121.4084;2007;2;59512;00;00;3;3;0
1;1480;0069;20160302;2;1;1;4;1;1;1;1;2006;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;100.1535;1984;;;;;3;2;0
1;1480;0085;20160301;1;3;1;4;1;1;1;3;2006;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;92.65009;2010;1;59512;00;01;3;1;0
1;1480;0091;20160323;3;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;80.82109;2015;3;59512;;;4;2;0
1;1480;0035;20160322;3;2;1;3;1;1;1;3;2010;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;100.1535;2012;3;59512;;;4;1;0
1;1480;0056;20160127;2;2;2;;1;1;1;3;2012;08;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;04;00;3;92.65009;2012;2;59512;00;04;3;2;0
1;1480;0074;20160316;2;1;1;4;1;3;1;3;2008;07;1;2;2;1;3;2012;06;1;2;2;1;3;2001;05;1;2;2;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;3;92.65009;2004;;;00;00;3;2;0
1;1480;0009;20160113;1;2;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;80.82109;2000;;;;;3;2;0
1;1480;0022;20151218;2;3;1;4;1;1;1;1;1996;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;100.1535;2013;2;59650;;;3;4;0
1;1480;0030;20160123;3;2;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;80.82109;2011;2;59512;;;3;5;0
1;1480;0053;20160129;2;1;1;4;1;1;1;3;2004;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;92.65009;2005;;;;;3;4;0
1;1480;0055;20160130;3;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;80.82109;2013;2;59512;;;3;5;0
1;1480;0062;20160301;3;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;80.82109;2014;1;59599;;;3;1;0
1;1480;0065;20160301;3;5;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;80.82109;2015;1;59163;;;3;1;0
1;1480;0088;20160323;3;3;2;;1;1;1;3;2007;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;55.93636;2016;2;59512;;;3;2;0
1;1480;0003;20160113;2;1;1;4;1;1;1;3;2015;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;3;55.93636;2007;2;59512;00;02;3;2;0
1;1480;0016;20151203;2;2;1;4;1;1;1;3;2003;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;3;92.65009;2001;;;00;01;4;3;0
1;1480;0020;20160119;2;3;1;4;1;1;1;3;2001;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;03;00;1;55.93636;2015;2;59163;00;02;3;1;0
1;1480;0028;20151204;2;1;1;4;1;2;1;3;2004;04;1;2;2;1;3;2000;05;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;92.65009;2010;1;59512;;;4;4;0
1;1480;0033;20151211;3;3;1;4;1;1;1;1;2000;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;92.65009;2001;;;00;00;3;4;0
1;1480;0059;20160305;2;1;1;4;1;3;1;3;2015;08;1;1;2;1;1;2015;03;1;1;2;1;3;2010;05;1;2;2;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;121.4084;1990;;;;;2;5;0
1;1480;0093;20160317;2;1;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;80.82109;1983;;;;;3;3;0
1;1480;0098;20160323;2;1;1;4;1;1;1;3;2016;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;80.82109;1998;;;00;00;3;2;0
1;1480;0001;20160113;3;2;1;4;1;1;1;3;2001;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;55.93636;2006;2;59512;;;3;2;0
1;1480;0007;20160112;4;2;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;80.82109;2000;;;;;3;1;0
1;1480;0019;20160119;2;1;1;4;1;1;1;3;2015;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;80.82109;2001;;;;;3;1;0
1;1480;0021;20151208;2;1;1;4;1;2;1;3;2015;05;1;2;2;1;1;2014;04;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;55.93636;2010;2;59328;00;00;3;1;0
1;1480;0026;20160305;4;2;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;80.82109;2003;;;;;3;5;0
1;1480;0027;20160123;2;1;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;80.82109;1999;;;;;3;5;0
1;1480;0032;20160119;2;1;2;;2;1;1;3;2014;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;100.1535;1981;;;;;3;1;0
1;1480;0040;20151217;1;1;1;4;1;2;1;3;2005;06;1;2;2;1;1;1996;04;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;92.65009;2008;2;59650;00;02;3;3;0
1;1480;0043;20160205;4;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;80.82109;1993;;;;;3;4;0
1;1480;0057;20160130;3;3;1;4;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;80.82109;2010;2;59512;;;3;5;0
1;1490;0036;20160114;2;1;1;4;1;1;1;3;2008;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;71.20983;1991;;;00;00;2;3;0
1;1490;0039;20160122;4;2;1;4;1;1;1;3;2012;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;71.20983;2011;3;59367;;;3;4;0
1;1490;0058;20160316;3;2;2;;1;2;1;3;2001;06;1;3;2;1;3;2006;06;1;3;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;140.2853;2014;2;59512;;;3;2;0
1;1490;0060;20160128;4;2;1;4;1;1;1;3;2012;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;71.20983;2003;;;;;3;3;0
1;1490;0061;20151218;3;2;1;4;1;1;1;3;1996;07;1;3;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;71.20983;2009;2;32256;;;3;4;0
1;1490;0015;20160109;2;1;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;71.20983;2009;2;59512;;;3;5;0
1;1490;0057;20160112;1;1;1;4;1;1;1;1;2014;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;71.20983;2011;2;59646;;;2;1;0
1;1490;0065;20160115;2;2;1;4;1;2;1;3;2008;10;1;1;2;1;3;2012;06;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;102.4882;2014;2;59291;;;4;4;0
1;1490;0019;20160105;3;2;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;180.0289;2010;2;59512;;;3;1;0
1;1490;0040;20160121;4;1;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;180.0289;2013;2;59512;;;4;3;0
1;1490;0045;20160202;3;2;2;;1;1;1;3;2001;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;128.1609;2011;2;59512;00;00;4;1;0
1;1490;0087;20160301;4;2;1;4;1;1;1;3;2002;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;140.2853;2001;;;00;01;3;1;0
1;1490;0093;20160226;4;3;1;4;1;1;1;3;2010;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;180.0289;2010;1;59512;;;3;4;0
1;1490;0111;20160324;2;3;1;4;1;2;1;3;1999;07;1;2;1;1;6;2005;05;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;04;00;1;102.4882;1999;;;00;00;3;3;0
1;1490;0048;20151216;4;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;71.20983;2009;2;59512;00;00;3;2;0
1;1490;0050;20160116;4;2;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;180.0289;2015;3;59367;;;4;5;0
1;1490;0056;20160119;3;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;102.4882;2010;2;59512;00;02;3;1;0
1;1490;0074;20160122;4;2;1;1;1;1;1;1;1999;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;71.20983;2004;;;;;4;4;0
1;1490;0114;20160324;4;3;1;4;1;1;1;3;2005;08;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;71.20983;2012;2;59512;00;01;3;3;0
1;1490;0013;20151216;1;1;1;4;1;2;1;3;2009;05;1;1;2;1;3;2005;05;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;102.4882;2011;1;59512;00;00;1;2;0
1;1490;0028;20160113;2;1;1;1;1;2;1;3;2012;05;1;2;2;1;1;1993;05;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;2;71.20983;1996;;;00;00;4;2;0
1;1490;0090;20160227;4;1;2;;1;1;1;3;2010;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;180.0289;2010;1;59299;;;3;5;0
1;1490;0092;20160226;2;1;1;4;1;2;1;3;2000;04;1;1;2;1;3;2005;05;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;140.2853;2007;1;59367;00;00;3;4;0
1;1490;0110;20160330;2;1;1;4;1;2;1;3;2000;07;1;2;2;1;1;2003;05;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;71.20983;2002;;;00;00;2;2;0
1;1490;0007;20160113;2;1;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;71.20983;2011;2;59512;;;3;2;0
1;1490;0044;20160107;2;2;1;4;1;1;1;3;2010;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;140.2853;2011;2;59512;00;00;3;3;0
1;1490;0049;20151209;2;4;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;180.0289;2007;2;59512;;;3;2;0
1;1490;0075;20160119;4;2;1;4;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;71.20983;2008;2;59512;;;3;1;0
1;1490;0043;20151203;2;1;2;;1;1;1;3;2006;08;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;180.0289;1973;;;;;4;3;0
1;1490;0091;20160223;2;1;1;1;1;1;1;3;2005;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;180.0289;1995;;;00;00;3;1;0
1;1490;0008;20160109;2;1;1;4;1;1;1;3;2015;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;71.20983;1992;;;00;00;1;5;0
1;1490;0030;20151219;2;3;2;;1;1;1;1;2001;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;128.1609;2002;;;00;01;4;5;0
1;1490;0086;20160224;2;1;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;180.0289;1980;;;00;00;3;2;0
1;1490;0102;20160318;2;1;1;4;1;1;4;3;2006;01;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;102.4882;2010;1;59512;00;00;3;4;0
1;1490;0032;20151208;2;2;1;3;1;1;1;1;2007;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;140.2853;1985;;;;;1;1;0
1;1490;0071;20160120;2;2;2;;2;1;1;1;2005;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;71.20983;2007;2;59279;;;2;2;0
1;1490;0077;20160120;2;1;1;4;1;2;1;3;2011;05;1;2;2;1;3;2006;05;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;71.20983;2014;2;59009;00;00;3;2;0
1;1490;0088;20160226;1;1;1;4;1;2;1;3;2000;05;1;1;2;1;3;2007;08;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;128.1609;2010;2;59512;00;00;2;4;0
1;1490;0094;20160312;1;1;1;4;1;2;1;3;2012;05;1;1;2;1;3;2005;04;1;4;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;71.20983;1987;;;;;4;5;0
1;1490;0004;20160202;3;2;1;4;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;180.0289;2013;2;59512;;;3;1;0
1;1490;0021;20151208;4;2;2;;2;2;1;1;2007;05;1;2;2;1;3;2001;06;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;102.4882;1998;;;01;00;3;1;0
1;1490;0037;20160119;4;2;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;140.2853;2014;1;59512;;;4;1;0
1;1490;0054;20151210;4;2;1;4;1;1;1;3;2007;06;1;3;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;102.4882;2012;2;59512;00;01;3;3;0
1;1490;0104;20160324;4;3;1;4;1;2;1;1;1997;04;1;1;2;1;3;2005;05;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;128.1609;2009;1;59512;00;01;3;3;0
1;1490;0041;20160113;1;1;1;4;1;1;1;3;2007;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;102.4882;2015;2;59512;;;2;2;0
1;1490;0017;20160109;2;1;1;4;1;2;1;3;2012;05;1;2;2;1;3;2009;05;1;2;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;02;00;1;71.20983;2012;1;59421;00;00;3;5;0
1;1490;0018;20160121;2;3;1;2;1;3;3;3;1997;10;1;2;2;1;1;2004;13;1;2;2;4;3;2012;01;1;2;2;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;102.4882;1997;;;;;3;3;0
1;1490;0046;20160309;4;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;140.2853;2016;2;59512;;;3;2;0
1;1490;0063;20160113;2;1;1;4;1;2;1;3;2003;05;1;1;2;1;1;2000;04;1;1;2;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;01;00;1;102.4882;2010;1;59512;00;00;4;2;0
1;1490;0067;20160115;2;1;1;4;1;1;1;3;2008;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;3;71.20983;1985;;;;;2;4;0
1;1490;0079;20160324;4;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;00;;1;180.0289;2016;2;59512;;;3;3;0
